lead_id,company_name,industry,company_size,region,estimated_annual_revenue,current_logistics_provider,services_interested,lead_source,engagement_score,days_in_pipeline,num_interactions,decision_maker_contact,budget_confirmed,converted,contract_value_if_converted
LEAD-20751,Prospect_751,Automotive,Medium,Northeast,37147462.43885502,Competitor B,"Transportation Management,Freight Management,Fleet Maintenance",Website,21.66218435422224,2.615904451748577,5,False,False,False,0.0
LEAD-20752,Prospect_752,Automotive,Medium,Northeast,23104936.920834742,None,"Dedicated Contract Carriage,Freight Management,Transportation Management",Marketing Campaign,5.6854174824345725,13.893720182217136,6,False,False,False,0.0
LEAD-20753,Prospect_753,Manufacturing,Enterprise,Southwest,339462280.5827534,None,Distribution Center Management,Trade Show,57.74665781435212,46.83944262540592,9,True,True,False,0.0
LEAD-20754,Prospect_754,E-commerce,Large,Southeast,82009261.52440499,None,"Transportation Management,Fleet Maintenance",Referral,65.85918842430328,24.51020928109165,8,False,False,True,946525.6744908794
LEAD-20755,Prospect_755,Automotive,Enterprise,Northeast,521328951.09027076,Competitor B,"Dedicated Contract Carriage,Freight Management",Website,41.714713919944266,3.296238084408512,3,True,False,False,0.0
LEAD-20756,Prospect_756,Manufacturing,Medium,Northwest,13929908.144450914,Competitor A,"Freight Management,Supply Chain Solutions",Cold Call,44.2220981134825,21.980400906417277,2,True,True,False,0.0
LEAD-20757,Prospect_757,Automotive,Small,Midwest,590174.5042515242,None,Transportation Management,Trade Show,65.65769875251097,44.731863171429055,2,True,False,False,0.0
LEAD-20758,Prospect_758,E-commerce,Medium,Southwest,14203685.768049076,None,"Supply Chain Solutions,Freight Management,Transportation Management",Website,37.37797951904546,8.477781257889724,4,True,False,False,0.0
LEAD-20759,Prospect_759,Technology,Medium,Midwest,23580393.77537235,In-house,"Fleet Maintenance,Supply Chain Solutions",Marketing Campaign,43.3582219833273,45.14244302137639,8,True,False,True,316352.2474142853
LEAD-20760,Prospect_760,Consumer Goods,Medium,Southwest,3437464.9100010414,Competitor B,"Fleet Maintenance,Transportation Management,Supply Chain Solutions",Referral,17.78216089691934,89.84698087587745,4,True,True,False,0.0
LEAD-20761,Prospect_761,E-commerce,Small,West,3157546.313433079,Competitor A,Distribution Center Management,Marketing Campaign,30.07869739652899,28.266843815877944,8,True,True,False,0.0
LEAD-20762,Prospect_762,E-commerce,Medium,Northwest,4073192.6878411896,None,"Fleet Maintenance,Supply Chain Solutions,Freight Management",Referral,61.01931788620865,15.108358527875236,5,True,False,False,0.0
LEAD-20763,Prospect_763,Technology,Medium,Midwest,3840979.715888182,In-house,"Freight Management,Transportation Management",Referral,35.65412463215497,30.322018414752936,8,False,False,True,20811.517776797045
LEAD-20764,Prospect_764,Retail,Large,Southwest,41065294.4566789,Multiple,"Transportation Management,Distribution Center Management",Marketing Campaign,43.93821614021568,11.429991948521346,5,True,False,False,0.0
LEAD-20765,Prospect_765,Consumer Goods,Large,Midwest,32407062.585857414,None,"Dedicated Contract Carriage,Freight Management",Trade Show,54.53614332423593,45.72058540905759,5,False,False,False,0.0
LEAD-20766,Prospect_766,Food & Beverage,Medium,West,1353696.6621147303,Competitor A,"Supply Chain Solutions,Freight Management,Distribution Center Management",Trade Show,35.33450186372518,11.952785535613357,2,False,True,False,0.0
LEAD-20767,Prospect_767,Technology,Large,Midwest,49112463.41414652,In-house,"Freight Management,Supply Chain Solutions,Fleet Maintenance",Trade Show,34.114324320204105,29.228917342706403,6,False,True,False,0.0
LEAD-20768,Prospect_768,Technology,Small,Northwest,1288851.8167907617,Competitor A,"Distribution Center Management,Transportation Management,Fleet Maintenance",Trade Show,63.23878318695615,31.27355282067187,2,False,True,True,10498.044494516767
LEAD-20769,Prospect_769,E-commerce,Medium,Southwest,6440868.90511867,In-house,"Transportation Management,Distribution Center Management",Marketing Campaign,47.493437853188354,1.3819377434576445,5,True,True,False,0.0
LEAD-20770,Prospect_770,Healthcare,Enterprise,Midwest,416079043.38776726,Multiple,"Freight Management,Dedicated Contract Carriage",Trade Show,56.61275404588208,2.8382577264197524,5,True,True,False,0.0
LEAD-20771,Prospect_771,Consumer Goods,Enterprise,Southwest,498386320.57805085,Multiple,"Fleet Maintenance,Dedicated Contract Carriage,Transportation Management",Website,43.144976728055454,105.61461222089291,8,False,False,True,6727909.487666569
LEAD-20772,Prospect_772,Automotive,Large,Northwest,235399548.8680152,Competitor A,"Distribution Center Management,Dedicated Contract Carriage,Freight Management",Website,52.22132715695843,61.306428304162296,6,True,False,False,0.0
LEAD-20773,Prospect_773,Retail,Large,West,68233316.77691911,Competitor B,Dedicated Contract Carriage,Marketing Campaign,45.78219753236575,58.33666935945904,7,True,False,False,0.0
LEAD-20774,Prospect_774,Consumer Goods,Large,West,35748118.74393966,Multiple,Dedicated Contract Carriage,Cold Call,8.579531444685157,96.77232622902181,2,True,False,False,0.0
LEAD-20775,Prospect_775,Manufacturing,Large,West,160448503.32495904,In-house,"Dedicated Contract Carriage,Distribution Center Management",Trade Show,19.095842733523885,14.689405974855518,2,False,True,False,0.0
LEAD-20776,Prospect_776,Technology,Medium,Northeast,30918982.798382416,Competitor A,"Transportation Management,Dedicated Contract Carriage",Referral,44.40384847464918,2.5347255174680092,5,True,True,False,0.0
LEAD-20777,Prospect_777,Healthcare,Large,Southwest,87592961.02183944,None,"Dedicated Contract Carriage,Supply Chain Solutions",Marketing Campaign,57.19292305223226,45.259519664834855,5,True,True,False,0.0
LEAD-20778,Prospect_778,Healthcare,Enterprise,Southwest,877087645.8201644,In-house,"Distribution Center Management,Dedicated Contract Carriage,Transportation Management",Website,45.32482436487463,0.3591857162883332,6,True,True,True,10286859.336375095
LEAD-20779,Prospect_779,Healthcare,Medium,Southwest,5387676.335163741,Multiple,"Transportation Management,Fleet Maintenance",Website,13.191464205350245,163.00638488550118,2,False,True,False,0.0
LEAD-20780,Prospect_780,Retail,Large,Midwest,29377024.01078175,Competitor B,Freight Management,Cold Call,25.869985185106632,35.30551608511327,7,False,True,False,0.0
LEAD-20781,Prospect_781,Healthcare,Small,Southeast,2141983.835070204,Competitor A,Freight Management,Cold Call,57.52986068597673,40.75166105807,5,True,False,False,0.0
LEAD-20782,Prospect_782,E-commerce,Medium,Southeast,10325188.247110315,Competitor B,Transportation Management,Marketing Campaign,29.052193973859758,16.562854012578182,2,False,False,False,0.0
LEAD-20783,Prospect_783,Automotive,Small,Midwest,375699.0751479386,None,"Freight Management,Distribution Center Management,Dedicated Contract Carriage",Website,16.035411060922268,47.08331528018896,4,False,False,False,0.0
LEAD-20784,Prospect_784,E-commerce,Medium,Southwest,4453059.0380222425,Multiple,"Freight Management,Fleet Maintenance,Dedicated Contract Carriage",Referral,33.4668705231472,126.79865547992947,2,False,False,False,0.0
LEAD-20785,Prospect_785,Manufacturing,Medium,Southeast,39497032.02258147,In-house,Supply Chain Solutions,Marketing Campaign,33.20917483951065,109.29958426737167,5,False,False,False,0.0
LEAD-20786,Prospect_786,Retail,Large,West,84983110.68985885,Multiple,"Fleet Maintenance,Transportation Management,Distribution Center Management",Website,47.043865830297925,23.203042826548213,10,True,False,False,0.0
LEAD-20787,Prospect_787,Healthcare,Small,Southwest,1226771.2150887898,In-house,"Distribution Center Management,Fleet Maintenance,Dedicated Contract Carriage",Trade Show,41.90581371356932,0.3296124885436177,2,False,False,False,0.0
LEAD-20788,Prospect_788,E-commerce,Medium,Northeast,6170776.900728072,In-house,"Supply Chain Solutions,Dedicated Contract Carriage",Cold Call,49.94736349031112,81.38160900956797,5,False,True,False,0.0
LEAD-20789,Prospect_789,Consumer Goods,Medium,Midwest,24433645.26219125,None,"Freight Management,Dedicated Contract Carriage,Fleet Maintenance",Cold Call,54.23380746308473,62.20625167348846,6,True,False,False,0.0
LEAD-20790,Prospect_790,Food & Beverage,Medium,Northeast,13992328.127935542,Multiple,"Supply Chain Solutions,Transportation Management",Referral,32.77970858200861,100.69150187408903,3,True,False,False,0.0
LEAD-20791,Prospect_791,E-commerce,Medium,Northwest,26643845.816974655,Multiple,"Freight Management,Supply Chain Solutions",Trade Show,35.592091592289954,1.7899786488038658,8,False,False,False,0.0
LEAD-20792,Prospect_792,Retail,Small,Southeast,9962600.276341038,None,"Freight Management,Supply Chain Solutions,Dedicated Contract Carriage",Website,32.370819362040734,13.61248220171405,1,False,True,False,0.0
LEAD-20793,Prospect_793,Healthcare,Medium,Northeast,3026796.6243935465,Multiple,"Supply Chain Solutions,Dedicated Contract Carriage",Referral,21.46379909915801,1.6948351179691479,7,True,False,False,0.0
LEAD-20794,Prospect_794,E-commerce,Small,Northeast,207705.47783992943,Competitor A,"Distribution Center Management,Fleet Maintenance",Marketing Campaign,47.3665019534465,66.37652134243115,5,False,True,False,0.0
LEAD-20795,Prospect_795,Manufacturing,Large,West,84516622.65097204,Multiple,"Fleet Maintenance,Supply Chain Solutions",Marketing Campaign,58.103873899081336,49.99761908341994,2,False,False,False,0.0
LEAD-20796,Prospect_796,Technology,Small,West,476796.4293142472,Competitor B,Distribution Center Management,Website,39.09353643793714,57.11261162624961,3,True,False,False,0.0
LEAD-20797,Prospect_797,Consumer Goods,Medium,Southwest,4828366.967698847,Multiple,"Fleet Maintenance,Distribution Center Management,Dedicated Contract Carriage",Cold Call,23.56555284993135,29.700419318495346,8,False,False,True,31998.971645594906
LEAD-20798,Prospect_798,Automotive,Enterprise,West,606823339.7222495,In-house,"Distribution Center Management,Dedicated Contract Carriage",Trade Show,27.34286602638885,18.847893313199158,6,True,True,True,6906260.879644939
LEAD-20799,Prospect_799,Healthcare,Medium,Southeast,4432361.478978559,Competitor B,Freight Management,Referral,40.40553079901745,28.752875250501255,7,True,False,False,0.0
LEAD-20800,Prospect_800,Food & Beverage,Medium,Northwest,10667404.466202995,Competitor A,"Distribution Center Management,Supply Chain Solutions,Freight Management",Referral,24.64425471901982,0.8890658041158438,4,True,True,False,0.0
LEAD-20801,Prospect_801,Automotive,Small,Southwest,12571141.461177513,Multiple,"Fleet Maintenance,Supply Chain Solutions,Freight Management",Referral,52.9849059357974,10.481121432253428,7,True,False,False,0.0
LEAD-20802,Prospect_802,E-commerce,Large,Midwest,166385574.4669263,None,"Distribution Center Management,Fleet Maintenance",Marketing Campaign,13.475866716663699,19.435132695951026,6,True,False,False,0.0
LEAD-20803,Prospect_803,Food & Beverage,Small,Midwest,618483.1409744959,Competitor A,Supply Chain Solutions,Trade Show,25.54864380558802,66.21621955569188,2,False,False,False,0.0
LEAD-20804,Prospect_804,Retail,Small,Southeast,767032.1343214004,None,"Transportation Management,Distribution Center Management",Referral,31.44583730873725,271.85733433625256,6,False,False,False,0.0
LEAD-20805,Prospect_805,Technology,Small,Southwest,329471.39822497626,None,"Supply Chain Solutions,Transportation Management,Distribution Center Management",Website,79.8934109269161,19.659617837770863,2,True,True,False,0.0
LEAD-20806,Prospect_806,Technology,Medium,Northeast,9085910.552978914,Competitor A,"Fleet Maintenance,Dedicated Contract Carriage",Referral,27.03941726857581,16.694698728823468,8,True,True,False,0.0
LEAD-20807,Prospect_807,Food & Beverage,Medium,Northeast,1735533.6920220056,Competitor A,"Distribution Center Management,Dedicated Contract Carriage",Cold Call,40.8709897970206,34.03966623247302,5,True,True,False,0.0
LEAD-20808,Prospect_808,Healthcare,Medium,West,11732902.012464609,Multiple,Supply Chain Solutions,Referral,69.82267799784229,25.80982947458083,3,True,False,False,0.0
LEAD-20809,Prospect_809,Healthcare,Medium,West,6450740.174017634,Competitor A,"Fleet Maintenance,Distribution Center Management,Freight Management",Trade Show,38.28333025242209,42.15230386626894,5,True,False,False,0.0
LEAD-20810,Prospect_810,Manufacturing,Enterprise,Northeast,355721981.70448154,None,Fleet Maintenance,Website,18.37648187904824,16.208544456711184,5,True,False,True,4176242.311814157
LEAD-20811,Prospect_811,Food & Beverage,Small,Southwest,897416.5768209881,Competitor B,"Freight Management,Supply Chain Solutions",Cold Call,58.65637847727291,73.28320838648976,2,True,False,False,0.0
LEAD-20812,Prospect_812,Food & Beverage,Small,Northeast,382630.78946135513,In-house,"Supply Chain Solutions,Dedicated Contract Carriage,Fleet Maintenance",Trade Show,35.86151170535724,52.460010543046536,3,False,True,False,0.0
LEAD-20813,Prospect_813,E-commerce,Enterprise,West,238155571.4742629,Multiple,"Fleet Maintenance,Distribution Center Management,Freight Management",Marketing Campaign,55.11184224145542,41.201721890257616,6,False,False,False,0.0
LEAD-20814,Prospect_814,Food & Beverage,Small,Northeast,3273718.167391911,In-house,Freight Management,Website,64.71566842233817,88.58049261078821,6,True,False,False,0.0
LEAD-20815,Prospect_815,E-commerce,Large,West,28398259.77458584,Multiple,"Distribution Center Management,Supply Chain Solutions",Trade Show,77.72156848022757,82.37476200918205,6,False,True,False,0.0
LEAD-20816,Prospect_816,Retail,Medium,West,4262084.562856922,Competitor B,Freight Management,Marketing Campaign,35.15002642208965,6.913764768972895,4,True,False,False,0.0
LEAD-20817,Prospect_817,E-commerce,Enterprise,Northeast,605917186.1115694,Multiple,"Transportation Management,Distribution Center Management",Website,47.673990202044735,6.83993910723323,5,False,True,False,0.0
LEAD-20818,Prospect_818,Retail,Large,Northwest,148553261.57417938,None,"Distribution Center Management,Supply Chain Solutions",Referral,17.250687599402237,27.893886194655924,7,True,True,False,0.0
LEAD-20819,Prospect_819,Retail,Medium,Midwest,6349410.47379298,None,Supply Chain Solutions,Marketing Campaign,23.982240253276462,5.568142200990019,9,False,True,False,0.0
LEAD-20820,Prospect_820,Retail,Large,Northeast,155005917.1274926,Multiple,"Distribution Center Management,Transportation Management,Dedicated Contract Carriage",Referral,34.0374328329888,0.600152279760067,3,True,True,False,0.0
LEAD-20821,Prospect_821,Healthcare,Medium,Southwest,6998482.551587484,Multiple,"Transportation Management,Supply Chain Solutions,Dedicated Contract Carriage",Trade Show,8.062493065746885,12.877286948220714,3,True,True,False,0.0
LEAD-20822,Prospect_822,Retail,Small,Midwest,410074.84177724284,Competitor A,"Dedicated Contract Carriage,Supply Chain Solutions,Transportation Management",Marketing Campaign,54.85147305073221,49.14194261783077,11,True,False,False,0.0
LEAD-20823,Prospect_823,Manufacturing,Small,Midwest,857947.2208518019,Multiple,"Distribution Center Management,Fleet Maintenance,Dedicated Contract Carriage",Cold Call,53.90207512468365,29.508612269709012,6,True,True,True,9844.912708761394
LEAD-20824,Prospect_824,Consumer Goods,Small,Northwest,14166417.823187787,Competitor B,"Fleet Maintenance,Freight Management",Website,38.61082442462027,61.01148823579611,9,True,False,False,0.0
LEAD-20825,Prospect_825,Automotive,Large,Southeast,183896762.3327,In-house,"Dedicated Contract Carriage,Supply Chain Solutions",Cold Call,20.674486097807062,71.45222219034243,6,True,True,True,2550446.606065799
LEAD-20826,Prospect_826,Consumer Goods,Small,Northeast,1416614.8822937778,Competitor B,Supply Chain Solutions,Trade Show,32.31469731273863,124.3917328860232,6,True,False,False,0.0
LEAD-20827,Prospect_827,Manufacturing,Medium,West,17472947.903468538,Competitor B,Distribution Center Management,Marketing Campaign,34.85208140240592,18.22298344861921,10,False,True,False,0.0
LEAD-20828,Prospect_828,Consumer Goods,Medium,Northeast,12991963.669476444,In-house,"Dedicated Contract Carriage,Fleet Maintenance,Supply Chain Solutions",Website,45.02179352280763,102.42322484288272,3,False,True,False,0.0
LEAD-20829,Prospect_829,Retail,Medium,West,3338257.4081370314,Multiple,"Fleet Maintenance,Freight Management,Distribution Center Management",Referral,33.258566760513645,29.51295693481818,8,False,False,False,0.0
LEAD-20830,Prospect_830,Technology,Medium,West,18961329.262550045,In-house,"Distribution Center Management,Fleet Maintenance,Freight Management",Trade Show,50.60528421851065,98.21946501813376,5,True,False,False,0.0
LEAD-20831,Prospect_831,Healthcare,Small,West,1143147.274746462,None,"Distribution Center Management,Freight Management,Fleet Maintenance",Website,25.04185291118906,5.7112925439326885,6,True,False,False,0.0
LEAD-20832,Prospect_832,Retail,Medium,West,37873118.70558613,In-house,"Supply Chain Solutions,Freight Management",Marketing Campaign,15.8994046022454,33.88948546663075,5,True,False,False,0.0
LEAD-20833,Prospect_833,Technology,Medium,Southeast,16527004.723002415,In-house,"Freight Management,Fleet Maintenance,Dedicated Contract Carriage",Cold Call,58.30372222491418,9.437183086257438,5,True,False,False,0.0
LEAD-20834,Prospect_834,Food & Beverage,Enterprise,Southeast,414571407.7093706,Competitor A,Distribution Center Management,Cold Call,25.223229253625938,58.96604756281464,5,True,False,False,0.0
LEAD-20835,Prospect_835,Food & Beverage,Small,Northeast,1049968.8327779118,Multiple,Supply Chain Solutions,Marketing Campaign,37.388934062915006,45.91795691217844,4,True,False,False,0.0
LEAD-20836,Prospect_836,Consumer Goods,Medium,Northwest,8852496.867984481,Multiple,Fleet Maintenance,Website,26.34661820776883,111.10070460152463,5,True,False,False,0.0
LEAD-20837,Prospect_837,Food & Beverage,Medium,Northwest,19233926.791435342,In-house,"Distribution Center Management,Transportation Management",Marketing Campaign,44.68028098142232,36.85445460305523,8,True,False,False,0.0
LEAD-20838,Prospect_838,Automotive,Small,Northeast,905061.083924263,Competitor B,"Dedicated Contract Carriage,Transportation Management,Fleet Maintenance",Marketing Campaign,50.50087736726538,21.62379435669778,6,True,False,False,0.0
LEAD-20839,Prospect_839,Retail,Large,Southwest,31378604.20363648,In-house,"Distribution Center Management,Dedicated Contract Carriage",Website,15.751228730796832,32.38777890465922,2,True,True,False,0.0
LEAD-20840,Prospect_840,Consumer Goods,Small,West,780146.3102631065,Competitor A,"Distribution Center Management,Dedicated Contract Carriage",Marketing Campaign,45.91406773741825,27.114617950893702,4,True,False,False,0.0
LEAD-20841,Prospect_841,Retail,Large,Midwest,102274284.7459528,None,"Freight Management,Transportation Management",Cold Call,13.734905078667275,13.531981887796006,4,False,False,False,0.0
LEAD-20842,Prospect_842,Retail,Enterprise,Northeast,744277042.5465292,Competitor A,Distribution Center Management,Marketing Campaign,37.63265147458104,30.683228541402475,3,False,False,True,5878039.51213195
LEAD-20843,Prospect_843,Food & Beverage,Large,Southeast,147131116.39569867,None,"Fleet Maintenance,Dedicated Contract Carriage",Cold Call,37.799331806831816,68.82335826151555,3,False,False,False,0.0
LEAD-20844,Prospect_844,Healthcare,Large,Northeast,167984487.75995028,None,Freight Management,Website,21.456721872635008,83.13668116063744,3,True,False,False,0.0
LEAD-20845,Prospect_845,Healthcare,Small,Southwest,1427674.5963990483,In-house,Transportation Management,Trade Show,60.83669734912986,22.953063569981815,8,False,False,False,0.0
LEAD-20846,Prospect_846,Consumer Goods,Medium,Northeast,13055393.788245816,Competitor A,"Distribution Center Management,Freight Management",Trade Show,67.04244939527291,134.7018760314945,6,False,False,False,0.0
LEAD-20847,Prospect_847,Healthcare,Small,West,372922.6509823675,Competitor B,Distribution Center Management,Cold Call,25.71770786919687,25.342492247822722,4,True,False,False,0.0
LEAD-20848,Prospect_848,Healthcare,Medium,Northwest,8209091.618102802,In-house,"Distribution Center Management,Fleet Maintenance,Freight Management",Referral,32.36209824937291,17.85302542003904,5,False,False,False,0.0
LEAD-20849,Prospect_849,Healthcare,Large,Northwest,58562656.17726165,Multiple,"Dedicated Contract Carriage,Transportation Management",Trade Show,66.7733978311732,79.34396453758616,4,True,False,True,468440.8768732999
LEAD-20850,Prospect_850,Automotive,Small,Southeast,7352169.942841157,None,Supply Chain Solutions,Cold Call,17.212532208958763,1.1413938130064891,4,False,True,False,0.0
LEAD-20851,Prospect_851,Food & Beverage,Enterprise,Southwest,633422924.4198658,Multiple,"Freight Management,Dedicated Contract Carriage",Trade Show,38.24697679485482,35.87655372637073,5,True,False,False,0.0
LEAD-20852,Prospect_852,Technology,Medium,Southeast,7834329.528827548,Competitor A,Distribution Center Management,Marketing Campaign,40.19313290590509,37.30092238836091,4,False,False,False,0.0
LEAD-20853,Prospect_853,Consumer Goods,Medium,Southeast,2256828.1910794196,Multiple,Fleet Maintenance,Website,30.466617633516496,0.339066967289847,4,True,True,False,0.0
LEAD-20854,Prospect_854,Manufacturing,Medium,Southwest,3531989.6303935344,Multiple,Transportation Management,Referral,59.169372510844845,64.74748540163769,4,False,True,True,33081.09047115116
LEAD-20855,Prospect_855,Technology,Large,Midwest,50452974.20549873,None,"Freight Management,Transportation Management",Trade Show,17.44823406740431,17.63358809210951,2,True,True,False,0.0
LEAD-20856,Prospect_856,Food & Beverage,Small,Southeast,1528050.3531677066,Multiple,"Fleet Maintenance,Distribution Center Management",Marketing Campaign,31.79914450092681,14.101638071971436,5,False,True,False,0.0
LEAD-20857,Prospect_857,Manufacturing,Large,Southwest,94707084.48050313,Competitor B,"Distribution Center Management,Dedicated Contract Carriage",Trade Show,58.93214454728082,81.6677691271946,4,True,True,False,0.0
LEAD-20858,Prospect_858,Technology,Enterprise,Northwest,290415503.32813513,Competitor A,"Distribution Center Management,Transportation Management",Website,37.843309814080186,8.448576653158918,2,False,False,False,0.0
LEAD-20859,Prospect_859,Automotive,Small,Southeast,2575694.48098899,Multiple,"Transportation Management,Distribution Center Management",Marketing Campaign,60.34388810581014,27.829821323401344,6,False,False,False,0.0
LEAD-20860,Prospect_860,Retail,Medium,Northeast,13685375.412767213,Competitor A,"Distribution Center Management,Transportation Management",Marketing Campaign,42.56138993503323,162.43411705943527,8,False,True,False,0.0
LEAD-20861,Prospect_861,Food & Beverage,Small,Southeast,374954.2754386117,Multiple,"Freight Management,Distribution Center Management,Transportation Management",Trade Show,50.34853543808345,16.235301614345502,1,True,True,False,0.0
LEAD-20862,Prospect_862,Technology,Medium,Northeast,16894457.74930274,None,"Distribution Center Management,Freight Management,Dedicated Contract Carriage",Marketing Campaign,31.912451491645218,20.489235073855525,3,True,False,False,0.0
LEAD-20863,Prospect_863,Retail,Medium,Northeast,29737288.962219205,None,"Transportation Management,Dedicated Contract Carriage,Supply Chain Solutions",Trade Show,18.27863624335744,56.82950142935707,5,True,False,False,0.0
LEAD-20864,Prospect_864,Technology,Medium,Midwest,29171605.271686118,In-house,"Freight Management,Dedicated Contract Carriage,Distribution Center Management",Cold Call,35.84581332625201,5.7542241791906665,4,True,True,False,0.0
LEAD-20865,Prospect_865,E-commerce,Small,West,5341290.52106763,In-house,"Supply Chain Solutions,Distribution Center Management",Referral,50.854375254036114,50.72468657293834,4,True,True,False,0.0
LEAD-20866,Prospect_866,Healthcare,Medium,Northeast,28670402.84496906,Multiple,"Fleet Maintenance,Distribution Center Management",Marketing Campaign,49.718826337253006,127.59694184957253,2,False,False,True,203067.89117653188
LEAD-20867,Prospect_867,Healthcare,Small,Northwest,1551704.7192227785,Competitor B,Dedicated Contract Carriage,Marketing Campaign,45.15415047173752,79.74184323192863,6,True,False,False,0.0
LEAD-20868,Prospect_868,Food & Beverage,Small,Northwest,1776018.3824262647,In-house,Freight Management,Website,52.49207240185307,0.5419121362686623,1,True,True,False,0.0
LEAD-20869,Prospect_869,Automotive,Large,Southeast,59533485.838972345,Multiple,Freight Management,Cold Call,76.95299896826326,56.92100324992132,4,True,False,True,375266.21784639644
LEAD-20870,Prospect_870,Healthcare,Small,Southwest,908906.6084168194,Competitor A,"Freight Management,Transportation Management,Distribution Center Management",Trade Show,31.414181141040476,137.50427416209527,11,True,True,False,0.0
LEAD-20871,Prospect_871,Technology,Small,Southeast,1595348.3982157449,None,"Dedicated Contract Carriage,Distribution Center Management",Marketing Campaign,51.31185046385289,61.663121313191205,5,False,True,False,0.0
LEAD-20872,Prospect_872,Healthcare,Medium,West,10560696.214119235,Multiple,Transportation Management,Website,35.614019757255065,10.389059597486959,5,False,False,False,0.0
LEAD-20873,Prospect_873,Retail,Small,Northeast,212820.10150058125,None,"Supply Chain Solutions,Dedicated Contract Carriage,Distribution Center Management",Referral,25.097083888923756,7.754689703609413,3,True,False,False,0.0
LEAD-20874,Prospect_874,Healthcare,Large,Midwest,86987717.59971923,Competitor A,"Distribution Center Management,Fleet Maintenance,Supply Chain Solutions",Referral,40.0982673917771,39.752897919588314,4,False,False,False,0.0
LEAD-20875,Prospect_875,Food & Beverage,Small,Northwest,1400531.877715348,Competitor A,"Distribution Center Management,Fleet Maintenance",Referral,29.476487204264874,8.150118953697467,4,False,False,False,0.0
LEAD-20876,Prospect_876,E-commerce,Medium,Northwest,14326096.228119507,Competitor A,"Distribution Center Management,Supply Chain Solutions",Website,49.74079608683117,30.960681549814616,6,True,True,True,75002.50936556103
LEAD-20877,Prospect_877,Manufacturing,Medium,Southeast,2392570.02455512,Competitor A,"Fleet Maintenance,Supply Chain Solutions,Freight Management",Trade Show,57.70350466082941,167.51586149345658,6,False,False,False,0.0
LEAD-20878,Prospect_878,Retail,Large,Northeast,66239790.18290095,Competitor B,Dedicated Contract Carriage,Marketing Campaign,27.930830833358105,25.113129447856586,3,True,False,False,0.0
LEAD-20879,Prospect_879,Retail,Enterprise,West,594730196.9669778,In-house,"Transportation Management,Freight Management",Website,28.363089376470175,6.493420349653675,3,False,True,True,5125294.937757309
LEAD-20880,Prospect_880,Consumer Goods,Small,Southeast,6240115.244309518,In-house,Freight Management,Website,31.24771673540876,89.372460610777,5,True,True,True,82488.32428838417
LEAD-20881,Prospect_881,E-commerce,Medium,Northwest,31997782.068155903,Competitor A,Dedicated Contract Carriage,Marketing Campaign,64.0596906226232,33.71980453152761,1,True,False,False,0.0
LEAD-20882,Prospect_882,E-commerce,Medium,Midwest,5272064.449742167,Multiple,"Freight Management,Fleet Maintenance",Cold Call,14.996849796148807,14.62636373738755,7,True,True,False,0.0
LEAD-20883,Prospect_883,Automotive,Large,Northwest,146743676.96004474,Competitor A,Dedicated Contract Carriage,Trade Show,73.28492298142332,24.835134753491808,9,True,False,False,0.0
LEAD-20884,Prospect_884,Automotive,Medium,Midwest,8491209.658776836,Competitor A,"Transportation Management,Fleet Maintenance",Referral,33.830342869053766,50.09055400562919,7,False,False,True,46844.42746070979
LEAD-20885,Prospect_885,Consumer Goods,Large,Midwest,37362072.43263904,In-house,"Freight Management,Distribution Center Management",Referral,11.095119863892606,17.815294858200453,5,True,True,False,0.0
LEAD-20886,Prospect_886,Manufacturing,Small,Southeast,8655680.45857974,Competitor A,"Freight Management,Distribution Center Management,Supply Chain Solutions",Website,55.838565190291135,10.209182008967957,4,False,False,False,0.0
LEAD-20887,Prospect_887,E-commerce,Medium,West,11753998.909709949,Competitor A,"Transportation Management,Freight Management",Cold Call,58.02385415065493,34.320987437628816,1,True,False,True,134065.70117487022
LEAD-20888,Prospect_888,Automotive,Small,Southwest,1762216.1733943254,In-house,"Transportation Management,Freight Management",Cold Call,20.60719010830078,3.146410282712849,2,False,False,False,0.0
LEAD-20889,Prospect_889,Consumer Goods,Large,Southwest,75513321.14263143,Competitor B,"Freight Management,Distribution Center Management,Fleet Maintenance",Website,26.31195508908778,14.470106527061384,5,True,False,False,0.0
LEAD-20890,Prospect_890,Food & Beverage,Medium,Northeast,24399000.790586248,Competitor B,"Supply Chain Solutions,Freight Management,Fleet Maintenance",Referral,26.792043346476042,168.99337945474318,6,True,True,False,0.0
LEAD-20891,Prospect_891,Retail,Small,Northwest,15688155.957634592,In-house,"Fleet Maintenance,Dedicated Contract Carriage,Distribution Center Management",Trade Show,34.69478424504434,35.40650521301423,7,False,True,False,0.0
LEAD-20892,Prospect_892,Healthcare,Medium,Northwest,32129207.5026518,Competitor A,"Freight Management,Distribution Center Management,Supply Chain Solutions",Marketing Campaign,52.86712703062889,154.84800758714974,2,False,False,False,0.0
LEAD-20893,Prospect_893,Consumer Goods,Small,Midwest,3647949.080551766,Competitor A,"Dedicated Contract Carriage,Supply Chain Solutions,Distribution Center Management",Trade Show,53.58471592798759,79.6553832483753,3,False,True,False,0.0
LEAD-20894,Prospect_894,Consumer Goods,Small,Northeast,254916.85604018113,Competitor A,Freight Management,Website,60.24681440542091,88.82325940096707,2,False,True,False,0.0
