warehouse_id,date,region,throughput_units,labor_hours,inventory_accuracy,order_fill_rate,dock_utilization,cost_per_unit
WH-NO-3,2023-08-19,Northeast,4678,149.32771401400214,97.99749732027918,86.07884153168082,93.68345120653623,2.196615825663765
WH-SO-5,2024-01-10,Southeast,4614,303.1529221180976,93.92127752974928,93.9967506804861,53.08978339438182,2.252811929145517
WH-SO-1,2024-03-13,Southeast,8971,233.73960148260838,94.97166362592704,98.38606071235334,79.59626487764126,3.1843283090265784
WH-SO-2,2023-09-10,Southeast,4503,161.59716852637013,90.28268078234782,92.72785857060099,78.09366483755323,2.150715984373538
WH-SO-2,2024-03-02,Southeast,3095,211.3085824599754,96.59633309741,75.13018117094265,76.1885631622859,2.8468035383785018
WH-NO-4,2023-08-06,Northeast,6347,121.3135025797504,97.5038343984237,93.84158428603958,48.5867913546654,4.093821717970753
WH-WE-4,2023-04-10,West,4780,221.38045429801184,99.59651622267394,90.19201443820648,72.00859288274926,3.216264148482824
WH-SO-1,2023-07-26,Southeast,3071,149.17574293146927,98.13560200310509,95.12027086983078,37.46889395961544,4.19442716280399
WH-WE-2,2024-03-29,West,10158,224.83836249747094,80.40658850412098,90.82524131532713,60.314168844701754,3.5400747568289597
WH-SO-3,2024-05-01,Southeast,7679,136.43971915036485,95.17466056814605,97.15658550594351,86.74500210065625,3.18273489279853
WH-MI-4,2023-01-26,Midwest,5215,167.858539944842,99.92831977617087,94.53799688452162,78.56551946941799,1.9027543571277716
WH-NO-2,2023-03-11,Northeast,8702,192.00060216192375,95.61423312627795,87.03294901567168,90.6741497463058,2.849140467763661
WH-SO-2,2023-11-03,Southeast,3959,183.18351680586068,96.60020021878067,63.712820248017636,46.264890110167975,4.181854556786417
WH-SO-5,2024-06-05,Southeast,3597,223.6963936460695,94.91193510853903,95.71115197607536,59.31584526373182,2.5048509409038395
WH-SO-2,2024-07-11,Southeast,5604,190.6582257036511,99.37512308416284,88.37868800242238,81.4952006612778,3.200596357477402
WH-NO-2,2023-06-20,Northeast,6563,225.61495631208555,81.47048725557869,95.4220353216939,74.74877473787001,3.424099631346558
WH-SO-2,2024-11-25,Southeast,3672,159.37286330808456,92.05634927596333,94.3870320981327,60.380760203356445,2.7534646865618235
WH-SO-2,2024-03-07,Southeast,6395,197.5510342228897,98.19951367473692,87.8088595365955,52.420898549959205,3.631172804099014
WH-WE-3,2024-05-14,West,5532,178.5268505540259,97.29908802992793,85.97139842729901,73.61304374234308,1.5383097012884779
WH-SO-3,2023-05-07,Southeast,9428,185.84707943698274,98.29836736513862,87.38870658121006,48.744222682121254,3.802502125856282
WH-NO-2,2024-06-20,Northeast,4116,289.2677856690613,94.74283466442259,84.51365695983017,68.47921424861626,3.2217652946591775
WH-SO-3,2024-09-30,Southeast,2573,168.83156109065118,98.20957492653237,94.12648879023646,71.58281473205447,3.278120975786368
WH-SO-1,2023-07-13,Southeast,2397,212.21859359502184,95.72168020161448,95.30252678025992,71.40702555421588,1.8555655298303928
WH-NO-5,2024-09-29,Northeast,2542,158.14619984176773,99.67909278124704,91.1643633853251,66.39149102677554,3.7838313192463096
WH-NO-3,2023-07-06,Northeast,4454,196.38646465381453,96.1030619547035,93.95869297938711,59.22831224462072,3.6848249327744393
WH-SO-5,2023-02-01,Southeast,7044,150.13065959507583,89.26112956987687,58.896343725823655,55.303818910663495,4.396969109764285
WH-NO-5,2024-11-10,Northeast,3467,243.405415416844,96.86962835687463,87.09401937620976,57.83749440185404,3.2848436738461455
WH-NO-5,2023-01-27,Northeast,5632,143.11984839453328,99.34231713444062,97.83970186946773,76.5460233075271,4.34030519665137
WH-MI-4,2024-08-24,Midwest,4153,215.00247327903986,99.8865910975928,93.62052345056347,52.830108986905145,1.7200840080033555
WH-WE-5,2024-07-28,West,2086,162.85095132122302,97.62405272161239,84.35611243985434,58.82100884778361,1.6041094845091068
WH-SO-5,2023-04-25,Southeast,2986,199.90348639163554,99.76446412391633,88.8325822641814,68.75956423389198,2.312056425855597
WH-MI-4,2023-10-04,Midwest,2700,209.36371122112777,93.57808167815705,96.25097539361472,47.27048170128044,3.6074217660083363
WH-WE-5,2023-07-04,West,4025,166.45233597225905,97.86736616788258,90.30238428278321,58.935900108521935,3.054939210697374
WH-WE-4,2024-12-29,West,2597,238.932175594932,98.71502115421434,86.76221648692601,38.69878441009954,2.402481774011256
WH-NO-5,2024-10-08,Northeast,3377,197.31795321801374,99.79185343566542,96.16583228439123,60.931689287580404,2.0137794148475674
WH-SO-3,2023-09-20,Southeast,4331,267.8356165757583,92.85022388291509,92.95005014394914,73.90516190188625,1.754076117194698
WH-NO-3,2023-08-18,Northeast,3135,227.27368606186852,99.69640675781083,86.02711597801748,69.7651596828897,1.770686457355876
WH-SO-4,2024-09-15,Southeast,4246,265.3892727249708,88.2187078386754,98.53955435687695,65.8599303174266,2.2267872837193967
WH-MI-5,2023-08-21,Midwest,3254,86.51508175640375,95.1312028924086,91.66701901762603,62.75506330376995,1.9675034087959529
WH-NO-2,2024-02-06,Northeast,5211,255.4950929635681,98.59301410251571,90.82086913879806,50.4574619314884,2.6022014835482965
WH-SO-3,2023-07-03,Southeast,1762,243.67510020229008,86.71956002440676,86.20949836756677,78.49112928742925,1.7218035106369387
WH-WE-2,2023-01-14,West,4163,231.30989799001526,96.16475852826187,79.0550452001493,46.49677142432026,1.501285321274206
WH-SO-1,2023-11-30,Southeast,2518,270.2077259422397,99.00402801453357,86.77746144445217,68.31334661742046,1.5872360714361524
WH-MI-5,2024-08-21,Midwest,3427,100.34322022146871,95.58756881090869,77.92804901060674,50.952200750198465,2.1681069459442126
WH-WE-4,2023-02-22,West,4080,230.99566478581482,96.99830397403578,96.98404459122462,51.95018526510474,1.9933126295647612
WH-WE-2,2023-10-26,West,6784,169.38117030873556,96.98131170976804,77.81364677381023,74.35626730711688,2.0140097112511364
WH-SO-1,2024-04-22,Southeast,5885,225.89966384618157,92.40033871513337,70.90740590218327,57.93312282219064,2.03696637975479
WH-SO-1,2024-05-14,Southeast,6919,308.16898063358906,91.31290727526229,94.20125959397103,57.82041243468776,2.4067525767515012
WH-MI-4,2024-01-22,Midwest,5780,188.5174180624751,84.54322199206494,84.1444487197742,67.88840237556207,1.586766602272025
WH-WE-5,2023-01-11,West,7530,197.70625612950056,87.37796229448908,75.12470175399999,38.21738827476023,3.274354668156353
WH-SO-3,2023-06-04,Southeast,5713,199.4451645551863,91.1949443685904,95.27383319304312,40.37161765521039,2.5836663763444547
WH-SO-3,2023-01-14,Southeast,4080,160.5310531798588,96.14172197844613,86.52561679897201,58.77066901970716,3.9603648782448735
WH-NO-4,2024-11-06,Northeast,3722,230.92093566619974,99.15302110477681,80.17470538228328,79.42205412055559,3.8108464808768083
WH-WE-4,2023-02-28,West,6603,183.85050673402785,96.65515690641239,97.934909131092,95.62648888955016,1.6685449341195437
WH-SO-4,2023-07-09,Southeast,5465,149.62727911523677,95.53858134455531,80.8493778454563,62.45119617899122,1.946388041868396
WH-SO-4,2023-06-25,Southeast,7008,214.0074172208854,99.45391058614015,83.29611051150675,49.27993371741928,4.03318870341408
WH-MI-2,2024-06-04,Midwest,7904,269.7270372211747,96.95838246911563,98.00094927327343,66.92228788900168,1.8767339314625229
WH-MI-3,2024-08-10,Midwest,5067,248.9070952886768,95.97879542821772,82.6848700662045,85.68636389258319,2.745310041134865
WH-NO-1,2023-01-11,Northeast,4093,150.73766339082408,93.19089206679108,95.88135129465772,51.62127868164641,3.1000305381578124
WH-SO-5,2024-01-11,Southeast,5516,227.68139248696156,98.20511149928643,82.29670502129332,93.31109529133813,2.8869045133681084
WH-MI-5,2024-02-23,Midwest,3220,251.01070680500297,97.4260931951801,88.76047580042597,77.94702512485094,3.465168953769343
WH-MI-2,2024-02-13,Midwest,6256,258.39089929004774,82.09528608815634,86.76350575099204,33.11681170846267,1.817201974528884
WH-WE-5,2023-11-10,West,4825,188.5109416886552,92.15186050857966,88.69701399232423,79.2601946677878,1.8577206332946201
WH-MI-3,2023-05-26,Midwest,2312,133.5598932392004,98.80564723886674,90.61422994226453,73.48034110664025,2.5782610674900743
WH-SO-4,2023-03-28,Southeast,5664,124.52009840710629,95.9156017090364,94.8626733191021,75.64625323029206,3.2983819005905355
WH-MI-3,2024-10-05,Midwest,4806,215.72201775189137,98.88972538226874,92.93625702877604,79.01289229217488,1.7990085968781782
WH-SO-2,2024-12-01,Southeast,4908,246.06278902369885,98.93846848497459,87.8696945666379,65.23265610364814,3.389867629951272
WH-SO-2,2024-11-13,Southeast,4147,202.26326334982681,91.68416730124379,78.2965888057998,34.8087434009682,3.6972523756030142
WH-MI-5,2024-07-23,Midwest,4628,303.47692426995803,99.02991848245784,70.20252392638632,77.56485224627751,3.2569834054866194
WH-WE-5,2023-09-13,West,4107,324.55825121596365,99.18172950926666,83.85754245221403,87.0261954787877,3.19319142609283
WH-SO-5,2023-12-18,Southeast,8041,129.10418382344093,98.74893771964646,95.80608052225811,80.72436599904448,2.841816257914301
WH-MI-2,2023-07-30,Midwest,5145,210.63696164950085,99.91003269351538,89.92228547576255,48.664490600858514,2.861157583793148
WH-NO-4,2024-07-04,Northeast,5371,173.12567959137314,93.0237672420098,91.11339390124009,29.67499601744981,1.904488533950821
WH-NO-2,2024-10-07,Northeast,2111,237.0067653987456,81.25367292393499,98.297377368599,55.76708613719884,2.8406714294215294
WH-NO-3,2023-02-22,Northeast,7212,159.47499844539252,95.12094260685092,72.82809680200695,79.44880955800778,1.6973784301309824
WH-WE-1,2023-04-25,West,7825,236.19537094938465,99.43630839680142,92.16192932447377,69.78224063685946,2.874605399318876
WH-SO-4,2023-04-23,Southeast,8042,215.18796626278535,98.0506338119999,75.86452426996073,79.07016701207151,3.1234446808318914
WH-NO-3,2023-03-18,Northeast,7955,227.80820189301826,97.09330957482445,76.68275024987938,78.54108763098574,2.538111564377395
WH-NO-4,2024-04-16,Northeast,4590,213.7105399587638,98.58434799211635,86.03095290628985,67.01341735460443,1.8482979831411277
WH-SO-5,2024-06-14,Southeast,5642,216.343607561304,97.71819051807381,98.310756262685,85.11965322632439,2.3263007207218
WH-MI-4,2023-09-26,Midwest,4157,167.96065251060838,98.97151683037545,97.12740604521836,68.6604311021825,3.54907815830262
WH-NO-2,2023-04-06,Northeast,7807,96.74068407124265,95.51197600647205,96.64808912370782,84.78432006608755,1.7575805747282898
WH-MI-4,2024-01-26,Midwest,3991,188.294721379472,73.44040955096348,93.13603934554207,50.22112013074438,4.210958028741232
WH-WE-2,2024-07-15,West,3682,259.9676367705948,99.2901938780188,90.38770759768441,62.053798801675,2.431341049409754
WH-NO-2,2023-12-05,Northeast,845,159.8372684897085,97.84968559992312,94.01274271083524,82.15638427700924,2.4465433520486264
WH-NO-4,2023-10-05,Northeast,5702,146.9044940087699,94.66347913523063,93.4638452131649,84.98052862521818,4.4473117829277005
WH-NO-2,2024-12-07,Northeast,3212,295.9029439432472,99.50356925303268,80.33434715562882,45.448371952682805,3.724643403733687
WH-NO-1,2024-07-17,Northeast,5137,152.76432287686094,86.52694751116104,92.74856199609115,50.02059686326451,1.7447616896630456
WH-NO-5,2024-02-18,Northeast,8649,182.07199574829968,99.0826169045976,95.6079650801358,55.37618527730545,3.094448946676923
WH-NO-3,2023-12-27,Northeast,2730,244.11896837837418,96.23169433424198,89.82353464238354,72.49454076059662,3.2842221010693042
WH-NO-3,2023-02-08,Northeast,2601,184.98256158807476,85.854281574358,90.57927542391606,61.7637599006643,2.7779006933756616
WH-NO-3,2024-11-21,Northeast,5649,195.5503697987271,86.9993224120555,80.678548853444,84.32669683796983,1.8086369450077089
WH-NO-1,2023-06-25,Northeast,3340,160.20316952137742,98.44151810042638,94.67480186967117,80.97488346867738,1.956610801740522
WH-WE-5,2023-06-14,West,4531,202.95024006918476,98.21262364218855,87.4674365727381,66.7752138464374,3.431004561000412
WH-WE-1,2023-08-11,West,2327,224.96828351532596,97.05441584761134,98.60243027266243,66.08399553440425,2.394710759052921
WH-WE-2,2024-03-25,West,6006,231.0479090240467,97.93778699228247,90.61864979032907,50.99774859489536,2.6270930343599925
WH-MI-4,2024-07-11,Midwest,6716,150.17628553010246,97.69721089512176,81.09071747565403,95.31295897425531,2.832411079209783
WH-SO-4,2023-05-15,Southeast,4579,166.6318862238021,97.29211443304094,75.6248496022537,55.51783681995498,2.23151801366499
WH-SO-1,2024-05-25,Southeast,5107,218.12898344311463,99.48390126493155,88.25444554017028,62.70730184105041,2.9951160004349138
WH-MI-1,2024-04-13,Midwest,7089,172.5715551603179,85.66960018427031,95.95658700258325,73.06277266594317,3.623100006268241
WH-WE-4,2023-10-04,West,1705,195.3363791210736,97.18656700923736,94.41674364699088,61.5816654639464,2.636370893598508
WH-WE-5,2024-11-23,West,2183,137.28595871827974,81.93931605876853,92.33961761595316,83.64661924620876,3.7195464911467893
WH-NO-2,2024-10-21,Northeast,5043,130.7791392107634,99.31812133070224,87.28189370631002,58.200857881092524,3.328802850511948
WH-SO-3,2023-08-18,Southeast,3439,198.97287531937735,89.80053568364904,92.68824564785744,60.722794951453416,3.551374206236274
WH-NO-4,2023-12-08,Northeast,6282,104.44359955553423,99.59404122084317,74.86776936954533,54.583058759799776,3.393647358204267
WH-NO-1,2024-12-11,Northeast,5766,182.55761956851282,99.28301577879208,82.95719757471065,81.11440987580907,2.155116551310489
WH-WE-3,2024-06-13,West,5307,194.94953721318336,99.27171337310814,82.15085824262961,49.393368480134946,2.030676199110958
WH-NO-2,2023-08-03,Northeast,1590,122.09760030750903,97.58425324917897,91.04292043910952,55.00061318825249,4.07541489173469
WH-MI-1,2024-04-16,Midwest,2276,236.58066142632313,98.28508836758726,77.6296049729861,64.19927030447266,4.113478683618165
WH-MI-5,2024-09-27,Midwest,3754,144.05136664476709,95.09895077169462,70.62421405985185,70.34915758881552,4.497394964728928
WH-WE-1,2024-08-17,West,4338,222.90444930619697,97.76674794289177,95.97848741148152,54.35318979671804,1.6638209201673637
WH-SO-1,2023-12-12,Southeast,6118,136.8386788074764,98.5974123464329,86.15907744959779,95.05827671914003,1.7597272121518772
WH-SO-5,2023-10-09,Southeast,4036,144.66632716950332,89.1497365977443,83.98695929019438,59.21013433873827,3.497333714838858
WH-MI-4,2023-03-19,Midwest,6058,217.4341590971401,94.11664255981405,98.5697520460474,73.22462733178835,1.958250553857912
WH-NO-3,2024-03-04,Northeast,5648,129.4712558148958,99.36248985469406,79.92093965979127,66.73529873428062,3.4356116858453216
WH-SO-1,2024-12-12,Southeast,2677,174.64274372759922,94.6914545911938,85.04118121754578,55.69823933364646,4.324004771559869
WH-MI-2,2024-03-17,Midwest,5485,119.74513202067611,96.7623600969328,95.66250990103597,73.13228518868769,1.9642507442025083
WH-SO-1,2023-03-25,Southeast,7140,206.99290866181568,99.22650313330212,92.9320662038976,83.76374335067351,2.367465003850935
WH-NO-2,2024-01-16,Northeast,5197,240.96006670077458,93.4907191746495,80.8260483663625,67.524693570027,3.9382122484716797
WH-NO-1,2024-01-31,Northeast,6308,218.44210300149626,93.21095685097715,93.73540225031964,45.05745656758243,3.725665297820821
WH-NO-5,2023-05-20,Northeast,4916,148.45237186539674,98.43245903921924,93.41586717680883,74.47646325663558,3.1470144379133815
WH-MI-1,2024-02-19,Midwest,8574,231.48757391628465,91.53901649314666,75.67691999642615,55.04045266260501,1.8577405867515573
WH-SO-2,2023-01-28,Southeast,3318,199.8736633737261,92.87435735802877,95.48006445268656,71.72147854021489,3.3969969151178954
WH-SO-4,2024-02-02,Southeast,1523,192.09036956263344,95.78597874055421,87.75207465262744,61.08758498151585,3.1501819966830764
WH-NO-5,2024-03-11,Northeast,5033,263.581468180515,98.89377672798781,95.28048028738984,58.71577033278782,2.2954239660171916
WH-SO-1,2024-07-17,Southeast,5936,304.00570275868085,90.690912468641,86.88881901496129,76.57672728630716,3.2948299197750788
WH-NO-5,2024-03-21,Northeast,3842,187.18410627425308,99.17046536733145,97.14513851577543,68.93917152487083,3.0576795368395646
WH-SO-2,2023-10-24,Southeast,3683,209.86462284129507,94.57782747467594,66.95631904354205,45.75453245435842,3.1188580946835227
WH-WE-5,2024-01-22,West,4444,184.030652599667,97.71838012113122,90.87836976669095,71.48504409579765,3.225424920613563
WH-SO-5,2024-01-15,Southeast,5425,175.2324403636348,96.0934050279871,91.37883089191438,45.83450600712526,3.521701563304985
WH-WE-5,2024-07-27,West,3674,243.69570881750298,93.00682144692428,78.20645852928713,70.79446816543232,3.6685847941274643
WH-NO-4,2023-09-09,Northeast,5021,192.0808421370327,98.67080966446417,97.57933433437327,51.001659097765554,1.939011187738045
WH-NO-1,2024-02-18,Northeast,7868,165.95233362865213,99.94468696681501,95.33327567816514,95.20408010867504,3.2541642146720813
WH-SO-4,2024-02-19,Southeast,5019,171.37683041213543,90.71678754688074,75.66253285421051,79.80685164302706,2.844399233062215
WH-SO-5,2023-11-04,Southeast,4867,213.0534155375326,91.93870687200805,88.5517707100424,41.49204200839794,2.002272335088068
WH-NO-4,2024-06-30,Northeast,3046,163.66045463007663,99.78978547234891,91.61586847524276,73.1745878654529,2.630298871439881
WH-NO-3,2023-02-14,Northeast,4447,157.24573107650542,95.83662807285863,91.1777164724442,90.21589190037172,3.578006443235368
WH-SO-5,2023-06-29,Southeast,6863,147.16342536806934,99.2887306941406,94.68695137558392,54.22922158257627,1.7608057121008915
WH-WE-4,2024-02-25,West,2616,158.61823115369384,99.34410506325291,90.0825583902653,80.12155120278942,3.5434575859313977
WH-SO-5,2024-09-05,Southeast,2421,260.359710223958,99.77009045424377,90.61431583318411,66.58462788139904,2.3471211178682942
WH-NO-2,2023-11-01,Northeast,2639,284.44925450057156,94.4850798845308,88.10964175170352,88.45064331801267,2.3248137718399313
WH-NO-5,2024-12-27,Northeast,5170,207.32400073876448,95.24774715687869,94.66814229262643,55.01720705124269,2.1740583778976728
WH-MI-4,2023-09-04,Midwest,2781,167.69077161299936,96.55715429316838,96.52030120940186,86.48818844343175,1.5993539966989814
WH-NO-4,2023-05-22,Northeast,4227,207.22971118694238,96.69462993311566,91.27333898045458,73.00263225646448,1.815133414696771
WH-SO-2,2024-01-30,Southeast,5447,221.95208786373402,98.53286151427353,98.30684654124732,47.52090570510808,1.7050615915026548
WH-SO-5,2023-09-06,Southeast,1833,118.75850803488484,99.49072869939344,91.44335217029268,75.181873546584,3.0250099807383526
WH-NO-4,2024-01-20,Northeast,5585,224.5630846514028,99.49228532508755,81.0904682411754,73.67472398427579,4.21615189507453
WH-NO-5,2023-05-22,Northeast,6982,135.04336662458817,88.82421481678641,86.21520819242225,54.123070690047584,3.944362374404135
WH-NO-1,2023-05-04,Northeast,5629,225.4482165835429,96.77010056414494,97.59048125698757,70.17007319954433,3.901088064357125
WH-NO-5,2023-11-19,Northeast,4397,116.22793257707082,97.21389063651667,89.0200401012597,48.721457434469286,3.1048469146610467
WH-SO-2,2024-12-06,Southeast,5074,198.91416452727168,98.53796834795158,88.05816712764334,64.58707403432544,3.285965473468811
WH-NO-2,2023-03-08,Northeast,7326,338.4465401929566,93.68606333588211,97.39611076087863,61.30781158566815,3.045419808503044
WH-WE-2,2023-02-21,West,4228,262.66544568013495,97.27961319504143,88.26143047837675,55.31753005374272,4.285704506001565
WH-NO-4,2023-04-20,Northeast,5374,190.7922284679776,98.81341176053594,85.39908296327812,35.014775511697046,2.8656629082898943
WH-SO-4,2023-10-10,Southeast,4084,139.91880016443068,85.29860811974123,69.76527449847433,83.1960233683281,3.0069152230087157
WH-NO-4,2023-02-08,Northeast,5797,191.42294640169223,99.66033292915324,88.73321635112629,47.361273173244975,4.3528558865528435
WH-NO-2,2023-02-10,Northeast,6092,225.57289035588866,97.4662075569943,88.78916663816547,64.63146381259254,1.6452878329565062
WH-SO-2,2024-04-02,Southeast,7541,245.37748348536527,99.51078698859006,76.17636913946747,65.52209522606546,2.6731940208603704
WH-SO-1,2023-09-24,Southeast,2083,239.14657616964098,95.81358684734897,66.6826021573964,78.08498655738009,3.042335879999074
WH-SO-5,2023-08-09,Southeast,3684,209.51152070522446,99.41351816362112,89.01923270906275,48.189115151882625,1.851747439779959
WH-WE-3,2023-06-27,West,8689,257.18028451842997,98.10270554379633,79.5983878866028,34.047889515648976,2.758334649206427
WH-NO-1,2024-10-23,Northeast,4021,240.06641910100555,98.68746720790838,76.47630962591232,81.25116296806824,1.8449181735494968
WH-NO-1,2023-08-21,Northeast,3482,157.20726322042745,93.46062763131292,93.56472486563585,74.5674295550738,2.689032196250355
WH-MI-1,2023-05-31,Midwest,7799,154.4861956423517,96.26420301844537,87.92996556605878,75.42079370999468,1.5017729159516366
WH-SO-5,2023-11-22,Southeast,5734,216.71404172601927,97.81790729540499,80.73611971110394,84.07096579766447,1.9996506252928965
WH-MI-5,2024-11-01,Midwest,3946,265.51538099896493,97.58921538641967,84.78602201801839,73.84438394841118,3.3430563139111693
WH-MI-4,2023-11-13,Midwest,4066,186.98125255535663,98.73613228690664,80.75768017361139,52.40902439654829,2.241151702274364
WH-SO-4,2024-01-17,Southeast,6006,151.82534966530733,91.64959672798378,93.77239488095555,68.14758233644599,3.569572409350766
WH-WE-1,2024-02-09,West,5729,214.1826620302413,96.61379420577514,95.11704180217502,67.15051342215627,2.191963697176005
WH-SO-2,2023-10-04,Southeast,3840,262.69978158349636,96.88051648170276,77.67373066990169,40.979810052130546,3.870622507997765
WH-SO-3,2024-06-30,Southeast,5196,251.58514129061012,98.15699924833025,92.18541825997252,94.14385755574804,3.2917702177297383
WH-SO-5,2024-03-19,Southeast,5933,233.9358423345665,93.95768354975934,96.85857719563185,68.25872784646934,1.8467347822433346
WH-NO-5,2024-02-18,Northeast,5426,257.6639022503077,95.3727415771925,86.04302029403995,65.45506123135807,2.0902390425207615
WH-SO-5,2024-02-02,Southeast,2673,234.3459534751346,94.15266925707833,93.10443504821235,85.47356507021185,3.21783747431626
WH-WE-2,2023-02-02,West,4633,196.16590078683333,99.62751922646557,97.40353453376996,35.8570876509245,2.513964598890979
WH-NO-3,2023-02-02,Northeast,6717,112.87216132934348,91.66539974617477,98.85980836571603,75.33001692009556,2.960084589883538
WH-NO-1,2024-08-13,Northeast,4369,132.1076254168617,97.80231135884338,87.90581967670462,54.83857583207893,3.2501104605162245
WH-SO-4,2024-02-01,Southeast,4656,170.18205374010392,80.01036743297523,93.38024507604513,65.1731086102562,2.0791070259160707
WH-NO-2,2024-05-08,Northeast,6202,200.50343079808061,94.8561755231284,98.33438011863906,93.01208194981434,2.1384002018698762
WH-MI-2,2023-04-05,Midwest,6207,177.05791494294425,94.03153307231462,95.30322119370899,66.69616259669442,3.918966514969611
WH-WE-5,2023-05-23,West,7581,258.67532828746954,98.76426938546233,85.06716205673415,45.06752995020701,2.6330725798069325
WH-SO-3,2024-01-20,Southeast,6034,271.2686127951953,94.68541652344224,86.85110420656999,85.51808223450273,2.8286781007982387
WH-SO-1,2023-03-17,Southeast,5235,135.51080296697336,88.31882457067583,90.24233564632411,59.432485783635315,3.0958778744399718
WH-MI-3,2023-01-16,Midwest,6031,236.43036082896901,97.84197200543126,97.62995890326344,54.6255379751147,3.5000901185955957
WH-NO-4,2024-02-16,Northeast,6271,266.23531547417366,98.88680979918408,91.78985922256912,58.20379437632314,3.9920205388768775
WH-MI-1,2023-03-27,Midwest,9097,205.10195495487534,93.6903294839545,70.61706031388265,66.06077680439331,4.413555328354054
WH-NO-4,2023-06-13,Northeast,5572,244.5227112276845,81.9450170545679,89.49372259528054,31.18173284996233,2.1368239631937924
WH-MI-3,2024-07-13,Midwest,3918,123.67982529952151,84.29341862653158,86.47538083014936,78.23031737864623,2.4360379700043646
WH-NO-3,2023-09-16,Northeast,3378,238.23504077879346,83.46812853045279,82.71962162993367,88.8768102139884,2.6170500273629296
WH-NO-2,2023-05-09,Northeast,3807,183.93305221639324,96.1414685892787,82.9579525889541,49.48542911687776,4.152072761934079
WH-SO-2,2023-02-23,Southeast,6424,144.31727701588724,93.45848938420586,92.18887782047892,66.14827176439397,4.295331794263358
WH-MI-4,2023-05-07,Midwest,5748,195.98485572595538,78.9183140600833,83.04862605857777,53.31545716081183,3.4114601119726204
WH-SO-3,2023-07-08,Southeast,6286,226.6023175703671,98.03005437687247,73.40825165718849,85.68433232232195,2.0619293173452213
WH-SO-5,2023-03-17,Southeast,7121,284.7436182055536,99.4163747794704,86.91157916852646,73.9939955329994,1.732378781880524
WH-NO-1,2024-12-17,Northeast,5259,92.51875500063105,96.48844905281332,90.29727987506496,24.852392448795317,3.7110150777636126
WH-SO-4,2023-03-04,Southeast,5159,193.02476456420243,84.82666740537681,81.20444405706311,70.21954117136922,4.196419039588834
WH-SO-2,2023-10-04,Southeast,4039,176.30914065264764,93.50766292047538,96.30496999203433,50.86509987493817,4.116930248045946
WH-WE-1,2023-09-22,West,3737,260.05836750498224,93.48468464009993,96.1514962364963,59.40512018251527,3.999823078640767
WH-WE-2,2023-03-16,West,7651,143.70124213962447,87.01076528676207,91.65164232377255,59.81770772964784,1.8480623280698043
WH-WE-3,2023-11-06,West,5568,217.13422098345723,85.35177396529562,91.45768011466943,75.89057816760881,2.0640436224362193
WH-WE-5,2024-02-25,West,7360,258.1528414002379,98.59977439190874,89.05709917311349,60.035488222188974,3.9199250750654584
WH-WE-3,2024-11-01,West,4619,264.1863145034351,86.64910937274534,83.85839003658087,50.084576055626364,3.698809374102256
WH-WE-2,2024-06-30,West,6430,184.72212830108728,93.20051000720963,95.07711067630973,91.59403307854703,3.9261979501392936
WH-MI-3,2024-04-26,Midwest,7479,246.19993654017492,73.79080737006049,85.74033399943782,70.00530614272866,3.8469574850312362
WH-NO-1,2023-09-23,Northeast,3218,253.2226093683044,98.20725734803278,83.04008898497442,52.66301231707053,3.721481373588944
WH-NO-4,2023-12-26,Northeast,6267,243.58137250223658,98.49072441783866,90.58940278484536,69.50182423485158,2.1972152058695915
WH-WE-1,2024-02-21,West,2165,181.98524880741402,98.01893306221852,87.8364979531506,60.23243765387289,4.402788669865344
WH-SO-2,2023-03-26,Southeast,8061,253.2972153209076,98.87013056894958,89.45293857884262,75.03507356610012,2.4235854915985247
WH-NO-3,2024-06-04,Northeast,6239,196.91951975113037,99.3610129258426,97.0678275134518,78.62854816494637,3.886054110953438
WH-WE-4,2024-12-17,West,6088,254.1889932316194,99.00436149401799,94.96394175645848,69.86560666381175,2.207744106909068
WH-MI-4,2024-07-18,Midwest,3041,102.5688997953175,99.85598166463741,81.14154048786396,75.40470823933846,2.6739973132781496
WH-SO-5,2023-08-24,Southeast,1915,162.7813431942075,99.91911119567422,93.84428410194103,97.26175658972402,4.024909683663898
WH-WE-2,2023-11-19,West,5254,197.95046701344273,97.16045295460478,92.11770248328544,46.18046379485871,2.954577658099838
WH-SO-4,2023-05-07,Southeast,5744,262.6478465296419,98.96889386132443,84.4134842957843,94.073019484387,3.5893830036073946
WH-SO-2,2024-12-10,Southeast,5410,194.1133060589901,99.64751791867191,68.19180390897805,52.56654058388533,3.997873006617481
WH-MI-2,2024-03-04,Midwest,8868,206.15656873853248,93.97224276254657,85.16109424734441,84.35018414351772,3.6380246203482844
WH-NO-5,2024-07-04,Northeast,2538,158.00683257577205,98.17076638758948,82.88273346782194,77.57768607760254,3.1012037982224205
WH-WE-5,2024-11-18,West,2773,240.99386877003639,99.03848433002098,81.95051981328504,45.36900206197978,3.3536451895705808
WH-WE-2,2024-04-16,West,7117,248.39535219591085,96.38477923665172,94.55927485890857,52.264938199094836,2.402680217908654
WH-SO-3,2024-12-08,Southeast,6702,137.28657420198954,96.36086913923488,96.6503334880603,32.738116070566974,3.9591158560940856
WH-WE-1,2023-08-24,West,3255,263.2482438950416,97.06574156016383,97.97604426461723,50.98589110394932,2.6810321280737632
