delivery_id,date,origin_region,destination_region,service_type,scheduled_time,actual_time,delay_minutes,weight_lbs,customer_id,driver_id,distance_miles,revenue,cost,on_time,profit_margin
DEL-1012796,2023-01-30,West,Northeast,LTL,2023-01-30 17:00:00,2023-01-30 17:08:00,8,408.96572466491244,CUST-10409,DRV-883,329.30599046431115,215.51216209749558,154.8807381722407,True,0.2813364375130987
DEL-1012797,2023-08-01,Southwest,Northeast,Expedited,2023-08-01 13:00:00,2023-08-01 12:33:00,-27,3321.700093491677,CUST-10265,DRV-926,482.6404146598323,708.7223171494636,497.6859456357494,True,0.2977701793877734
DEL-1012798,2023-01-25,Northeast,Southwest,White Glove,2023-01-25 18:00:00,2023-01-25 18:17:00,17,782.2178678878588,CUST-10033,DRV-340,385.6417702325749,335.54181286136986,252.12983477715602,False,0.24858892360659612
DEL-1012799,2023-12-23,West,Northwest,LTL,2023-12-23 09:00:00,2023-12-23 09:01:00,1,178.24464006504107,CUST-10240,DRV-554,405.76406788588884,212.0990410599663,165.9556971395173,True,0.21755564612573144
DEL-1012800,2024-09-13,Southeast,Midwest,FTL,2024-09-13 18:00:00,2024-09-13 17:55:00,-5,37454.214005269656,CUST-10113,DRV-940,412.0195999546156,402.7685884086265,279.11583082141726,True,0.30700695423089464
DEL-1012801,2024-06-12,Northeast,West,LTL,2024-06-12 13:00:00,2024-06-12 12:52:00,-8,53.880189530600155,CUST-10015,DRV-550,89.11716815255696,972.3342923183224,693.5338292000895,True,0.28673313830523556
DEL-1012802,2024-04-26,Southeast,Southeast,Expedited,2024-04-26 07:00:00,2024-04-26 07:43:00,43,20.113318147046947,CUST-10405,DRV-961,732.7128989331254,289.5319704481409,229.82363471174116,False,0.20622363618077302
DEL-1012803,2023-09-25,Northwest,West,Expedited,2023-09-25 12:00:00,2023-09-25 12:21:00,21,766.9753094049548,CUST-10091,DRV-833,138.29163576915485,223.81182758223255,146.98114841711245,False,0.34328247972905324
DEL-1012804,2024-04-23,Southwest,Midwest,White Glove,2024-04-23 08:00:00,2024-04-23 07:26:00,-34,73.50359599479022,CUST-10036,DRV-344,139.83688471694043,936.7125650797677,645.0290984708491,True,0.31139057751838706
DEL-1012805,2023-04-30,West,Southeast,LTL,2023-04-30 19:00:00,2023-04-30 18:53:00,-7,1702.8845983448311,CUST-10278,DRV-726,1450.5999017838083,573.7404590387584,417.73556294486104,True,0.27190847993405787
DEL-1012806,2024-01-04,West,Northeast,LTL,2024-01-04 15:00:00,2024-01-04 15:12:00,12,123.0556965047558,CUST-10330,DRV-598,59.467607248604395,1030.1440611088008,842.5503631328016,True,0.18210433380946905
DEL-1012807,2024-01-15,Northwest,Northwest,LTL,2024-01-15 16:00:00,2024-01-15 15:33:00,-27,1112.5550091057326,CUST-10003,DRV-234,87.73185797507793,485.96269042150504,319.8111919379235,True,0.34190175862979977
DEL-1012808,2023-09-01,Northeast,Northeast,LTL,2023-09-01 09:00:00,2023-09-01 08:54:00,-6,4922.346161586186,CUST-10449,DRV-157,5.536914438349638,107.88203648775945,70.25214703824555,True,0.34880588719497774
DEL-1012809,2023-06-15,Northwest,Southeast,Expedited,2023-06-15 12:00:00,2023-06-15 11:36:00,-24,436.87634072068766,CUST-10066,DRV-260,500.35445164672717,458.30593769074517,311.5243733951934,True,0.32026982900360496
DEL-1012810,2023-01-10,Northeast,Southeast,FTL,2023-01-10 14:00:00,2023-01-10 13:36:00,-24,43763.42711170458,CUST-10107,DRV-935,83.03754500923155,226.80215101313652,188.87227663028125,True,0.167237718925595
DEL-1012811,2024-01-09,West,Southwest,Expedited,2024-01-09 08:00:00,2024-01-09 08:12:00,12,751.1584431043237,CUST-10291,DRV-423,95.85359517387025,171.94100149335338,113.22965634892007,True,0.34146215640545097
DEL-1012812,2024-11-01,Southeast,Northwest,LTL,2024-11-01 08:00:00,2024-11-01 08:27:00,27,169.65867702444314,CUST-10160,DRV-171,280.7411279793394,37.221155851304026,31.342909381473792,False,0.15792756391857973
DEL-1012813,2024-07-27,Southwest,Midwest,FTL,2024-07-27 18:00:00,2024-07-27 18:20:00,20,26502.936603831804,CUST-10264,DRV-288,135.52675059838833,1576.8439677522845,1230.2001819267675,False,0.21983391693449608
DEL-1012814,2024-05-22,West,West,FTL,2024-05-22 16:00:00,2024-05-22 16:08:00,8,35416.385408934235,CUST-10104,DRV-712,72.8414365216955,243.71413478391727,193.39418016620152,True,0.20647121949791963
DEL-1012815,2024-05-28,Southwest,Midwest,Expedited,2024-05-28 09:00:00,2024-05-28 08:50:00,-10,63.20543044635127,CUST-10481,DRV-384,217.5060655991985,236.0069031250153,190.81835637088815,True,0.1914712923892328
DEL-1012816,2024-05-12,Northeast,Northeast,FTL,2024-05-12 15:00:00,2024-05-12 15:19:00,19,29233.32471480038,CUST-10439,DRV-581,109.51169939574837,1138.3687132009256,891.0914708539759,False,0.21722069438437255
DEL-1012817,2023-11-28,Southeast,West,LTL,2023-11-28 15:00:00,2023-11-28 15:14:00,14,942.3456096526901,CUST-10342,DRV-611,584.9823606937728,96.57110906972635,73.35259362659968,True,0.2404292097998213
DEL-1012818,2024-09-22,Northwest,Northeast,FTL,2024-09-22 07:00:00,2024-09-22 07:01:00,1,50324.44749075627,CUST-10410,DRV-179,187.8800833179495,959.027490407309,722.2922345237912,True,0.24684929081957163
DEL-1012819,2024-03-19,Southeast,West,LTL,2024-03-19 07:00:00,2024-03-19 07:10:00,10,379.2762224635477,CUST-10194,DRV-641,106.53800639007261,35.39884101985641,23.922193643533337,True,0.3242096929073309
DEL-1012820,2024-11-24,Northeast,Northwest,LTL,2024-11-24 19:00:00,2024-11-24 18:52:00,-8,506.96718247594595,CUST-10013,DRV-658,526.5800104121762,670.1732353092103,483.9278879737342,True,0.27790627485973035
DEL-1012821,2023-03-17,West,West,Expedited,2023-03-17 08:00:00,2023-03-17 08:12:00,12,10.0,CUST-10302,DRV-837,342.51106391119947,139.4783951077213,91.3337617928,True,0.3451762782166977
DEL-1012822,2024-06-25,Midwest,Northeast,Expedited,2024-06-25 13:00:00,2024-06-25 13:29:00,29,461.41775810535324,CUST-10147,DRV-165,129.14571827662377,288.4347588097109,215.13166994208194,False,0.25414096820414495
DEL-1012823,2024-07-12,Northeast,Southwest,FTL,2024-07-12 15:00:00,2024-07-12 15:07:00,7,36803.02846432009,CUST-10334,DRV-168,1022.6640874198102,141.0195871990316,98.04158450528864,True,0.30476619274941474
DEL-1012824,2023-09-07,Northeast,Southwest,LTL,2023-09-07 16:00:00,2023-09-07 16:10:00,10,476.316616540356,CUST-10494,DRV-781,361.3901881100771,266.658808338323,186.49488499133213,True,0.3006235715464648
DEL-1012825,2023-05-26,Southwest,Southeast,LTL,2023-05-26 13:00:00,2023-05-26 13:09:00,9,540.2310666222976,CUST-10196,DRV-895,143.47616458758185,75.36298518722272,55.024309387823784,True,0.2698761965024605
DEL-1012826,2023-02-03,Midwest,Midwest,White Glove,2023-02-03 10:00:00,2023-02-03 10:11:00,11,23.861227886232932,CUST-10230,DRV-312,172.76819095742113,110.33126741779773,87.7571513048127,True,0.20460307074605008
DEL-1012827,2024-06-21,Midwest,Southeast,LTL,2024-06-21 09:00:00,2024-06-21 09:02:00,2,127.22649227298243,CUST-10213,DRV-890,42.45749662728071,926.6362962027364,751.3715829704495,True,0.1891407815024129
DEL-1012828,2023-10-28,Midwest,Northeast,LTL,2023-10-28 11:00:00,2023-10-28 11:24:00,24,401.7655040688405,CUST-10281,DRV-258,60.185710472212385,113.65227047778792,80.21306626224789,False,0.29422381158742755
DEL-1012829,2024-10-18,Southwest,Southeast,LTL,2024-10-18 18:00:00,2024-10-18 17:50:00,-10,645.8860460018248,CUST-10257,DRV-911,177.77103118313755,146.54447775573666,108.26005158303376,True,0.26124782563636534
DEL-1012830,2024-06-24,Southeast,West,FTL,2024-06-24 15:00:00,2024-06-24 15:13:00,13,37522.71038444321,CUST-10090,DRV-582,173.4219872508248,681.5189816943875,550.0999264777843,True,0.1928325677589642
DEL-1012831,2024-01-01,Southwest,Northeast,White Glove,2024-01-01 10:00:00,2024-01-01 09:30:00,-30,301.337352741924,CUST-10071,DRV-785,12.159319653761544,611.282871473864,413.1366680896421,True,0.32414813604456416
DEL-1012832,2023-09-13,West,Midwest,LTL,2023-09-13 08:00:00,2023-09-13 11:52:00,232,18.7554654722335,CUST-10360,DRV-815,968.354082263292,147.2044347178343,102.15879027790655,False,0.306007387116241
DEL-1012833,2024-11-04,Southeast,West,LTL,2024-11-04 18:00:00,2024-11-04 17:54:00,-6,476.70719624206333,CUST-10126,DRV-570,135.22304068955356,397.1345135207774,313.45932734352255,True,0.21069734140061613
DEL-1012834,2023-06-29,Southeast,Midwest,LTL,2023-06-29 12:00:00,2023-06-29 12:06:00,6,348.227801102572,CUST-10216,DRV-236,253.3183902926135,353.35860752711204,278.66379977002975,True,0.21138527876769267
DEL-1012835,2023-08-16,West,West,FTL,2023-08-16 17:00:00,2023-08-16 17:13:00,13,31324.781329899768,CUST-10366,DRV-290,316.638594738547,432.292852387893,356.0351719883168,True,0.17640282502554722
DEL-1012836,2023-07-06,Southwest,West,White Glove,2023-07-06 13:00:00,2023-07-06 13:05:00,5,66.93759654926126,CUST-10321,DRV-753,63.29169266732692,444.2992461544722,304.30890938628306,True,0.31508119354206116
DEL-1012837,2024-01-16,Northeast,Northwest,Expedited,2024-01-16 13:00:00,2024-01-16 15:27:00,147,1089.6272513132278,CUST-10022,DRV-913,172.0046746651727,1208.259564743575,824.3790812750045,False,0.3177135895878799
DEL-1012838,2023-10-19,Northeast,Northeast,LTL,2023-10-19 17:00:00,2023-10-19 17:17:00,17,24.98339027593619,CUST-10352,DRV-184,63.07340719315779,181.86083983735443,133.2318762049957,False,0.26739656363541264
DEL-1012839,2023-07-27,Southwest,Northeast,LTL,2023-07-27 08:00:00,2023-07-27 07:56:00,-4,185.01198866941883,CUST-10140,DRV-693,846.12239800948,343.9141565967267,227.323777873741,True,0.33901011774778267
DEL-1012840,2023-11-26,Midwest,Southeast,FTL,2023-11-26 06:00:00,2023-11-26 05:40:00,-20,37443.81431271855,CUST-10208,DRV-456,126.17551573999438,782.8318611622849,643.0548920710895,True,0.17855298950615772
DEL-1012841,2023-12-16,Southeast,Northeast,LTL,2023-12-16 10:00:00,2023-12-16 10:27:00,27,1020.5092015205694,CUST-10082,DRV-352,35.35249480921215,2399.500831611626,1855.667332055958,False,0.2266444305378306
DEL-1012842,2024-09-24,Northeast,Northwest,LTL,2024-09-24 10:00:00,2024-09-24 09:56:00,-4,230.51437477821324,CUST-10462,DRV-510,135.74730616410054,272.39875376565004,193.15240834323112,True,0.2909203670241315
DEL-1012843,2024-11-28,Northwest,Midwest,LTL,2024-11-28 14:00:00,2024-11-28 14:00:00,0,205.17522367251155,CUST-10319,DRV-610,378.5350893814732,61.15667677829469,41.4251172362954,True,0.322639498766916
DEL-1012844,2023-05-20,Southwest,Southwest,White Glove,2023-05-20 10:00:00,2023-05-20 10:11:00,11,56.271366134438,CUST-10216,DRV-684,118.88904671245669,149.98116618703148,114.84032537852147,True,0.2343016906848705
DEL-1012845,2024-10-27,West,Midwest,FTL,2024-10-27 06:00:00,2024-10-27 05:51:00,-9,33673.88280603077,CUST-10001,DRV-345,46.90507112377328,2591.7876944933346,1986.2196927474663,True,0.2336487680038353
DEL-1012846,2023-07-21,Northwest,Southeast,LTL,2023-07-21 19:00:00,2023-07-21 22:00:00,180,1005.7726137019508,CUST-10428,DRV-372,68.86266527702355,653.6698791575263,429.506978229113,False,0.3429298306009185
DEL-1012847,2023-05-29,Northeast,Northwest,FTL,2023-05-29 09:00:00,2023-05-29 09:25:00,25,28951.73630956431,CUST-10223,DRV-744,12.574643895088347,466.86419252127143,379.882333125146,False,0.1863108389752173
DEL-1012848,2024-10-02,Midwest,Midwest,FTL,2024-10-02 16:00:00,2024-10-02 16:26:00,26,39110.455441961814,CUST-10482,DRV-498,280.4904430203991,168.79492418778028,113.36108989612019,False,0.32840936751149746
DEL-1012849,2023-01-03,Northeast,Northeast,LTL,2023-01-03 06:00:00,2023-01-03 06:16:00,16,557.2692023481105,CUST-10423,DRV-546,937.1478296221978,677.8984664253234,501.3514630378528,False,0.26043281130053836
DEL-1012850,2024-02-13,Southwest,Northwest,LTL,2024-02-13 19:00:00,2024-02-13 19:26:00,26,383.9306789477927,CUST-10440,DRV-844,89.81671587614005,901.3285897717828,756.0557878060631,False,0.16117629421086369
DEL-1012851,2024-01-26,Northeast,Northwest,Expedited,2024-01-26 08:00:00,2024-01-26 08:05:00,5,127.02009838750271,CUST-10209,DRV-326,57.468668539651304,18.74953944801958,12.585434194807007,True,0.3287603554370855
DEL-1012852,2024-12-26,Northwest,Southwest,FTL,2024-12-26 06:00:00,2024-12-26 06:00:00,0,30801.256862876875,CUST-10257,DRV-548,86.74307399547877,87.59829660509143,66.82255055719851,True,0.23717066259351652
DEL-1012853,2023-12-20,Northwest,Northwest,LTL,2023-12-20 09:00:00,2023-12-20 09:30:00,30,214.39918339353474,CUST-10460,DRV-987,85.04721983520191,794.0445503366092,538.7519149664494,False,0.32150920910160125
DEL-1012854,2023-12-13,Southeast,Midwest,FTL,2023-12-13 08:00:00,2023-12-13 08:03:00,3,36658.24704622371,CUST-10109,DRV-236,42.990609992391875,224.85768314090936,154.45578056702092,True,0.3130953836688354
DEL-1012855,2024-10-02,Northwest,Northwest,Expedited,2024-10-02 07:00:00,2024-10-02 06:51:00,-9,694.7226166694219,CUST-10039,DRV-208,199.22573839649934,1268.3249008729454,1066.6041665243808,True,0.1590450003857268
DEL-1012856,2023-01-20,Northwest,Northeast,FTL,2023-01-20 19:00:00,2023-01-20 18:58:00,-2,43998.884717128465,CUST-10062,DRV-920,21.520708119153156,563.3049939517216,454.40139120329366,True,0.19332973063924513
DEL-1012857,2023-12-24,West,Midwest,LTL,2023-12-24 10:00:00,2023-12-24 10:13:00,13,1120.2367398108522,CUST-10045,DRV-384,431.9620612182672,1026.8497340665679,801.8247623865825,True,0.21914109164622678
DEL-1012858,2023-03-02,Northwest,West,FTL,2023-03-02 15:00:00,2023-03-02 14:35:00,-25,46727.53733367867,CUST-10256,DRV-309,69.4820510476746,1157.1610850141774,827.7485253948064,True,0.2846730363520089
DEL-1012859,2023-01-22,Southeast,Northwest,LTL,2023-01-22 18:00:00,2023-01-22 18:11:00,11,1963.2977353155154,CUST-10313,DRV-456,328.3146710764222,2383.522228205812,1742.502181664655,True,0.2689381449669478
DEL-1012860,2024-05-17,Northeast,Northwest,FTL,2024-05-17 10:00:00,2024-05-17 09:55:00,-5,31128.53348853159,CUST-10391,DRV-245,263.2611396678904,123.58246008632534,97.16792829427517,True,0.21374013572475398
DEL-1012861,2023-04-22,Southeast,Southwest,LTL,2023-04-22 14:00:00,2023-04-22 13:35:00,-25,137.1782760032568,CUST-10188,DRV-173,21.06363838863612,410.3401200743793,315.3771544750393,True,0.23142500806922506
DEL-1012862,2024-12-06,Southwest,Midwest,LTL,2024-12-06 06:00:00,2024-12-06 05:47:00,-13,155.7843411853896,CUST-10116,DRV-308,396.196537408219,567.1769839694462,395.77107320711946,True,0.3022088617960568
DEL-1012863,2023-03-16,Southeast,Midwest,LTL,2023-03-16 10:00:00,2023-03-16 09:44:00,-16,495.67059733995376,CUST-10475,DRV-546,49.948023216179145,410.50822605699017,316.2854737787792,True,0.22952707472695125
DEL-1012864,2023-05-12,Northwest,Southeast,Expedited,2023-05-12 19:00:00,2023-05-12 19:21:00,21,556.7687431122724,CUST-10238,DRV-985,158.54430197849035,403.9358099091974,293.4239161920118,False,0.27358776074354013
DEL-1012865,2023-01-17,Southeast,Southwest,LTL,2023-01-17 12:00:00,2023-01-17 12:04:00,4,720.2552160641919,CUST-10397,DRV-396,101.80075495040553,417.57059697346966,351.1139922221145,True,0.15915058491433356
DEL-1012866,2024-12-14,Southwest,West,FTL,2024-12-14 19:00:00,2024-12-14 19:06:00,6,40959.59591543824,CUST-10258,DRV-361,149.40920048572522,535.3468783588738,396.5349970757515,True,0.25929334211988947
DEL-1012867,2023-01-21,Midwest,Northwest,LTL,2023-01-21 11:00:00,2023-01-21 10:42:00,-18,76.4318455501664,CUST-10247,DRV-534,201.15513399960594,205.34374753784653,143.15867506522574,True,0.302834019629254
DEL-1012868,2023-10-25,Midwest,Southeast,LTL,2023-10-25 11:00:00,2023-10-25 10:59:00,-1,81.6242821202836,CUST-10205,DRV-402,244.11691510799486,60.37746798799627,41.88493505392865,True,0.30628202126237136
DEL-1012869,2024-04-13,Southwest,Northeast,LTL,2024-04-13 08:00:00,2024-04-13 08:19:00,19,1101.9040715330073,CUST-10277,DRV-209,47.01354389008488,338.40003188212904,261.7859884744202,False,0.22640081616302837
DEL-1012870,2024-02-23,Northeast,Northwest,Expedited,2024-02-23 08:00:00,2024-02-23 07:43:00,-17,418.7269157341121,CUST-10200,DRV-480,359.844926168211,1207.9614499999295,817.0658760600594,True,0.32359937805953404
DEL-1012871,2023-10-17,Midwest,Southeast,FTL,2023-10-17 07:00:00,2023-10-17 07:01:00,1,47093.232121579604,CUST-10098,DRV-490,101.52231980059612,250.52425794511637,191.12047358371538,True,0.23711789368682568
DEL-1012872,2024-06-30,Southwest,Southwest,LTL,2024-06-30 15:00:00,2024-06-30 14:48:00,-12,757.007397681258,CUST-10014,DRV-600,101.32383098822089,817.9205115503852,562.2948902479612,True,0.3125311294833288
DEL-1012873,2024-09-03,Midwest,Southwest,Expedited,2024-09-03 15:00:00,2024-09-03 15:10:00,10,35.783531928132014,CUST-10016,DRV-663,315.686377795149,543.0271972751291,364.9001851683818,True,0.3280259497140763
DEL-1012874,2024-12-20,West,Southwest,LTL,2024-12-20 09:00:00,2024-12-20 09:00:00,0,814.9678410027135,CUST-10083,DRV-421,226.97638634638716,1135.9922182905893,930.3218648466026,True,0.1810490865452177
DEL-1012875,2024-07-20,West,Midwest,LTL,2024-07-20 11:00:00,2024-07-20 11:21:00,21,200.50932253360156,CUST-10415,DRV-818,31.57842508965267,55.68051760929215,39.12297177548759,False,0.2973669524767741
DEL-1012876,2023-07-26,Northwest,Northeast,White Glove,2023-07-26 08:00:00,2023-07-26 08:00:00,0,5275.374143670507,CUST-10400,DRV-478,1333.1164676148824,517.2542595032944,424.46047799310855,True,0.17939684363216896
DEL-1012877,2024-12-07,West,Southeast,White Glove,2024-12-07 19:00:00,2024-12-07 18:25:00,-35,1350.6992774367986,CUST-10020,DRV-348,125.09430242098458,179.04421138478574,144.22715242836313,True,0.19446067922071447
DEL-1012878,2023-10-18,Southeast,Southwest,LTL,2023-10-18 17:00:00,2023-10-18 16:48:00,-12,419.9011626757971,CUST-10325,DRV-289,82.20337205618716,813.3849652950587,683.6160949632097,True,0.1595417617348937
DEL-1012879,2024-02-06,Northwest,West,FTL,2024-02-06 08:00:00,2024-02-06 09:18:00,78,33580.56227484375,CUST-10261,DRV-855,446.1038966481028,5475.113430613665,3757.833990469275,False,0.3136518470178823
DEL-1012880,2024-02-08,Northwest,Southeast,LTL,2024-02-08 06:00:00,2024-02-08 06:06:00,6,1154.8761430339937,CUST-10152,DRV-180,336.93334772936896,150.90520597670957,114.82638607451148,True,0.23908267225563068
DEL-1012881,2023-01-08,Midwest,Southeast,FTL,2023-01-08 18:00:00,2023-01-08 17:44:00,-16,33736.877609917596,CUST-10052,DRV-879,40.77246913782499,116.75966007855884,89.38799385824022,True,0.23442742298069616
DEL-1012882,2024-07-06,Southwest,West,FTL,2024-07-06 15:00:00,2024-07-06 14:51:00,-9,33915.298836662834,CUST-10437,DRV-478,97.93259440742575,680.5950426993561,554.6724302324684,True,0.18501840972490355
DEL-1012883,2024-08-09,Southwest,Southeast,LTL,2024-08-09 11:00:00,2024-08-09 11:52:00,52,199.8343330856992,CUST-10337,DRV-914,144.11232088593903,81.012224597804,64.8127787971301,False,0.1999629794280829
DEL-1012884,2024-01-28,Northwest,Southwest,LTL,2024-01-28 17:00:00,2024-01-28 17:20:00,20,524.2524072788598,CUST-10457,DRV-259,41.270514164399415,558.2346320605748,399.9570325629869,False,0.28353239015886234
DEL-1012885,2023-05-10,Northwest,Northeast,LTL,2023-05-10 06:00:00,2023-05-10 06:09:00,9,247.55979037658244,CUST-10429,DRV-304,689.4909385315129,651.8606668011477,544.2795372989182,True,0.16503700097469984
DEL-1012886,2023-09-30,Southwest,Southeast,LTL,2023-09-30 11:00:00,2023-09-30 10:56:00,-4,195.18624081410888,CUST-10489,DRV-446,66.98839254030855,897.2161813833335,584.1458697273083,True,0.3489352044156531
DEL-1012887,2024-08-31,West,Southeast,Expedited,2024-08-31 14:00:00,2024-08-31 13:36:00,-24,505.99856432279876,CUST-10057,DRV-142,296.42090134497465,169.6729045292309,120.07813289461576,True,0.2922963555802809
DEL-1012888,2024-05-28,Northeast,Southwest,Expedited,2024-05-28 17:00:00,2024-05-28 17:03:00,3,10.0,CUST-10160,DRV-727,1777.2360217838625,140.1838045227795,100.23481121462511,True,0.28497581046648496
DEL-1012889,2023-12-07,Northwest,Southeast,LTL,2023-12-07 18:00:00,2023-12-07 18:02:00,2,1174.4097379990621,CUST-10138,DRV-277,158.93016950010391,256.78990407145164,191.8848968612083,True,0.25275529209350683
DEL-1012890,2023-08-11,Northeast,Northeast,Expedited,2023-08-11 07:00:00,2023-08-11 07:14:00,14,1491.0578932546955,CUST-10204,DRV-723,47.26517845653358,2508.9243502097434,1764.5557816693452,True,0.2966883272021214
DEL-1012891,2023-06-30,Northeast,Southwest,FTL,2023-06-30 15:00:00,2023-06-30 15:01:00,1,41437.81556250236,CUST-10277,DRV-769,15.42747855527373,439.39573707327696,294.05022879089694,True,0.3307849758636623
DEL-1012892,2023-02-20,Midwest,Southwest,LTL,2023-02-20 09:00:00,2023-02-20 10:18:00,78,786.3276748960997,CUST-10090,DRV-974,49.75528270773726,211.74915654424123,149.25032266552878,False,0.29515505468213954
DEL-1012893,2023-10-07,West,Southeast,FTL,2023-10-07 19:00:00,2023-10-07 18:55:00,-5,38560.67429797937,CUST-10279,DRV-804,50.95227004603151,328.72411424085163,271.8181916120949,True,0.17311149430024034
DEL-1012894,2023-02-23,West,Northwest,LTL,2023-02-23 15:00:00,2023-02-23 15:06:00,6,913.9915927746982,CUST-10308,DRV-901,423.8923610880577,119.00194876704502,99.14325654698489,True,0.1668770337445059
DEL-1012895,2023-05-11,Midwest,Midwest,FTL,2023-05-11 16:00:00,2023-05-11 17:27:00,87,33653.86408492559,CUST-10122,DRV-173,123.16665802994645,684.4441738214773,539.6962537358326,False,0.21148243439266848
DEL-1012896,2023-01-20,Midwest,Midwest,LTL,2023-01-20 08:00:00,2023-01-20 08:01:00,1,199.99124749454975,CUST-10090,DRV-624,524.4878763695264,3915.5950245706094,3107.676473693272,True,0.2063335318917296
DEL-1012897,2023-06-26,Midwest,Midwest,LTL,2023-06-26 17:00:00,2023-06-26 16:46:00,-14,900.8474075665185,CUST-10053,DRV-566,107.65285362480108,51.9447563198002,41.091862015480146,True,0.20893147014693317
DEL-1012898,2024-11-28,Northeast,Northeast,LTL,2024-11-28 08:00:00,2024-11-28 07:53:00,-7,257.18447047457835,CUST-10185,DRV-313,351.2530031065502,234.07105932856376,171.37993937009773,True,0.26782943666037323
DEL-1012899,2023-08-21,Midwest,Midwest,LTL,2023-08-21 14:00:00,2023-08-21 14:15:00,15,505.5615813983644,CUST-10280,DRV-142,132.4177142557859,286.19832164167485,200.35431908537532,True,0.2999458629382798
DEL-1012900,2024-07-23,West,Northeast,FTL,2024-07-23 06:00:00,2024-07-23 05:38:00,-22,27852.06069772746,CUST-10074,DRV-279,77.32718135359171,776.8324706974291,624.8728803488461,True,0.19561436484774616
DEL-1012901,2023-06-05,Northeast,Midwest,LTL,2023-06-05 15:00:00,2023-06-05 15:01:00,1,165.93160494440997,CUST-10072,DRV-244,212.67448411348033,1025.6364516387312,697.9687414952823,True,0.3194774421481522
DEL-1012902,2024-09-27,Midwest,West,LTL,2024-09-27 10:00:00,2024-09-27 10:19:00,19,680.8141190321056,CUST-10277,DRV-448,2033.0944391814494,791.8046436835411,670.9008558288537,False,0.15269396159667997
DEL-1012903,2024-11-01,West,Southeast,LTL,2024-11-01 12:00:00,2024-11-01 12:13:00,13,1133.9406247674983,CUST-10297,DRV-769,41.055825750249,452.1797874647106,382.3881912409033,True,0.15434479416940772
DEL-1012904,2023-09-21,Northeast,Midwest,LTL,2023-09-21 17:00:00,2023-09-21 17:14:00,14,137.73370739239135,CUST-10249,DRV-775,50.89067808169607,90.03557669622565,75.98275049248976,True,0.15608081515542727
DEL-1012905,2023-07-22,Midwest,Southeast,LTL,2023-07-22 16:00:00,2023-07-22 16:13:00,13,331.8334765136247,CUST-10007,DRV-636,85.34802531432142,516.875109224076,402.273933050163,True,0.2217192782719801
DEL-1012906,2024-02-23,Northwest,Southwest,Expedited,2024-02-23 14:00:00,2024-02-23 14:09:00,9,13.463217487623048,CUST-10233,DRV-222,50.40595175218498,169.3963687974767,142.07452171402517,True,0.16128944957560692
DEL-1012907,2023-05-15,Southwest,Northwest,LTL,2023-05-15 15:00:00,2023-05-15 14:40:00,-20,705.6561851344962,CUST-10263,DRV-781,38.46897611349496,64.2800806481708,50.68921652531114,True,0.21143197061695673
DEL-1012908,2024-02-23,Midwest,Northwest,White Glove,2024-02-23 16:00:00,2024-02-23 17:52:00,112,30.88975616887492,CUST-10396,DRV-585,136.09760832411894,527.8773263791278,369.618745955386,False,0.2998018147687567
DEL-1012909,2024-06-08,Northwest,Southeast,LTL,2024-06-08 14:00:00,2024-06-08 14:15:00,15,255.35082897614674,CUST-10104,DRV-144,86.109278459037,125.73178820301737,105.06531155002733,True,0.16436954367991782
DEL-1012910,2024-07-18,Southwest,West,LTL,2024-07-18 12:00:00,2024-07-18 11:58:00,-2,764.3390020370954,CUST-10481,DRV-708,81.51671398238315,549.6716404820132,367.65633959018004,True,0.33113460380132026
DEL-1012911,2023-10-08,Southwest,Northeast,LTL,2023-10-08 16:00:00,2023-10-08 16:16:00,16,217.46672506901612,CUST-10295,DRV-442,164.6479955893366,1178.6837878220686,982.8487959553754,False,0.16614718374005152
DEL-1012912,2024-12-05,Northeast,Midwest,LTL,2024-12-05 12:00:00,2024-12-05 11:32:00,-28,1274.7338554750688,CUST-10229,DRV-986,125.96762714989244,239.5266204069069,196.46142326372038,True,0.17979294773176993
DEL-1012913,2024-02-11,Southeast,Southwest,LTL,2024-02-11 18:00:00,2024-02-11 17:55:00,-5,164.782025178452,CUST-10460,DRV-175,20.370906524328955,248.3130296508936,182.81334517908138,True,0.263778685169679
DEL-1012914,2023-02-10,Southwest,Northwest,FTL,2023-02-10 09:00:00,2023-02-10 08:35:00,-25,25479.098330147997,CUST-10197,DRV-744,67.5080501850247,384.2106387541093,294.12425271538893,True,0.23447134709972126
DEL-1012915,2024-11-01,Midwest,Southwest,FTL,2024-11-01 07:00:00,2024-11-01 06:32:00,-28,21842.96017444787,CUST-10079,DRV-740,100.84656181184164,1440.4040418467457,999.8706061078094,True,0.30584018299068866
DEL-1012916,2023-08-01,Southeast,Southeast,FTL,2023-08-01 18:00:00,2023-08-01 17:47:00,-13,28070.177662913105,CUST-10458,DRV-467,63.20831674678991,372.1661844857496,262.1395696876412,True,0.29563839860985913
DEL-1012917,2023-07-26,Southwest,Northwest,FTL,2023-07-26 16:00:00,2023-07-26 16:20:00,20,29224.27821113617,CUST-10068,DRV-668,428.913676574134,760.8824080084416,496.5877051550031,False,0.34735288931861635
DEL-1012918,2023-06-24,Southeast,Southeast,Expedited,2023-06-24 06:00:00,2023-06-24 08:09:00,129,552.8970782922657,CUST-10293,DRV-184,174.07127495673893,452.71443890721554,358.1334283274434,False,0.20891980120642148
