maintenance_id,vehicle_id,date,maintenance_type,cost,downtime_hours,parts_replaced,mileage_at_service,technician_id,warranty_covered
MNT-106549,VH-5226,2023-04-28,Preventive,308.68266937953933,5.044143840259375,"HVAC,Brakes",228591,TECH-168,False
MNT-106550,VH-9710,2024-10-26,Preventive,549.2427423820762,2.0403642022716557,HVAC,436374,TECH-162,False
MNT-106551,VH-9801,2023-04-04,Preventive,335.04656472691073,9.275562141877128,Suspension,402890,TECH-176,False
MNT-106552,VH-7832,2023-07-09,Scheduled,594.8587986225743,4.229767141535652,Tires,118081,TECH-138,False
MNT-106553,VH-7807,2023-06-05,Preventive,259.3680133874477,1.0,"Engine,HVAC",443130,TECH-156,False
MNT-106554,VH-1072,2024-06-23,Preventive,613.6889992698924,1.0,"Oil Change,Electrical",18834,TECH-102,False
MNT-106555,VH-9105,2024-02-19,Preventive,682.2725329234908,9.72057742640041,"Transmission,Electrical",487190,TECH-104,False
MNT-106556,VH-9008,2024-05-20,Preventive,453.3775026936119,5.326418488437132,Suspension,420645,TECH-137,False
MNT-106557,VH-4976,2024-08-09,Preventive,463.1365559159186,1.4812164742172047,"HVAC,Suspension",26653,TECH-138,False
MNT-106558,VH-4042,2023-11-27,Scheduled,344.93104485711973,2.0304114421452057,Suspension,400672,TECH-137,True
MNT-106559,VH-5203,2023-08-26,Emergency,3617.7199125347906,38.122836256965165,"Tires,Suspension,Oil Change",205893,TECH-152,False
MNT-106560,VH-6709,2024-05-23,Scheduled,493.9117156615821,5.288570229462709,"Tires,Engine",492566,TECH-198,False
MNT-106561,VH-2381,2023-10-28,Corrective,931.1105924796976,1.4234151932535088,"Electrical,Brakes,Oil Change",73570,TECH-121,False
MNT-106562,VH-9394,2023-07-20,Preventive,462.9945346121173,6.969034597297082,Suspension,358892,TECH-174,False
MNT-106563,VH-2422,2024-09-28,Preventive,555.4483612154374,2.7187673767467024,Transmission,231712,TECH-188,True
MNT-106564,VH-9723,2024-02-10,Corrective,1401.519674240251,23.773598159843917,"HVAC,Suspension",77086,TECH-111,True
MNT-106565,VH-5056,2023-09-01,Scheduled,184.1517150309005,4.261703047532809,"Suspension,Tires,Engine",295153,TECH-162,False
MNT-106566,VH-9801,2023-10-08,Corrective,1812.0675017595936,1.495709777635937,Transmission,113059,TECH-195,True
MNT-106567,VH-5028,2024-11-24,Corrective,1285.0453343635513,1.0,"Tires,Transmission",85069,TECH-102,True
MNT-106568,VH-4862,2024-07-19,Preventive,618.1553528537605,2.630872707809374,Electrical,380611,TECH-101,False
MNT-106569,VH-3671,2023-07-29,Preventive,611.5283457655654,1.9989324400631536,"Transmission,Electrical,Suspension",262937,TECH-170,False
MNT-106570,VH-3092,2024-06-02,Preventive,660.6810436848149,6.150614985517645,Suspension,262566,TECH-115,False
MNT-106571,VH-5714,2023-06-29,Preventive,511.8824801337227,1.8976661382715838,Engine,251882,TECH-141,True
MNT-106572,VH-3967,2024-09-26,Scheduled,152.81597039297893,2.5009047368385007,"Oil Change,Engine,Brakes",335177,TECH-185,False
MNT-106573,VH-4106,2024-08-04,Corrective,717.2613658459916,3.7558683685686445,Engine,396036,TECH-193,False
MNT-106574,VH-3317,2023-07-27,Emergency,3604.432294643348,6.273136375927052,Oil Change,361530,TECH-124,False
MNT-106575,VH-1335,2023-10-14,Emergency,2382.117891400307,2.252663786700816,"Oil Change,Brakes,HVAC",26819,TECH-191,False
MNT-106576,VH-1420,2024-05-06,Corrective,1851.4098851215495,1.0,"Engine,Transmission,Brakes",431817,TECH-119,True
MNT-106577,VH-7918,2024-07-31,Preventive,535.8059427249959,1.0,"Suspension,Electrical,Oil Change",413921,TECH-169,False
MNT-106578,VH-5912,2023-08-21,Corrective,2087.511113979502,5.414147449253634,Tires,303584,TECH-163,False
MNT-106579,VH-3132,2024-12-01,Preventive,535.2178772150893,8.118893574186702,"Tires,HVAC,Suspension",17844,TECH-107,False
MNT-106580,VH-7657,2023-09-13,Preventive,593.3980992660645,3.3772117795851497,"Brakes,HVAC",165655,TECH-100,False
MNT-106581,VH-6037,2023-04-29,Emergency,2689.0659504165724,44.5471149786044,Oil Change,331870,TECH-153,True
MNT-106582,VH-1712,2023-11-08,Preventive,304.2315158202473,2.548444196637203,"Engine,Suspension",440484,TECH-128,True
MNT-106583,VH-9394,2024-02-01,Scheduled,526.2222086427562,1.0,"Suspension,Brakes,Transmission",427675,TECH-189,False
MNT-106584,VH-5714,2024-03-28,Emergency,155.36711195900125,43.87602603466333,"Electrical,Transmission",51976,TECH-176,False
MNT-106585,VH-2361,2024-04-06,Preventive,428.0954141097585,5.765834319539204,"Transmission,Tires",78646,TECH-104,True
MNT-106586,VH-9723,2024-02-17,Scheduled,364.90217302160664,1.0,"Suspension,Tires",139957,TECH-119,True
MNT-106587,VH-1475,2023-09-25,Preventive,274.65597544431284,1.141524256660929,"Suspension,Oil Change,Brakes",123794,TECH-133,True
MNT-106588,VH-9948,2023-08-08,Preventive,375.47120744711026,12.427347590846306,"Electrical,Suspension,Brakes",409964,TECH-129,True
MNT-106589,VH-6709,2024-06-15,Corrective,830.633247452995,14.795541833593266,"Tires,Suspension",21999,TECH-120,True
MNT-106590,VH-1072,2023-05-10,Preventive,456.00236244906415,10.00572814016266,"HVAC,Oil Change",71947,TECH-164,False
MNT-106591,VH-1844,2024-07-16,Corrective,1574.3040536724016,11.354425753399298,Engine,62637,TECH-122,False
MNT-106592,VH-3919,2023-11-15,Preventive,481.94765887641796,4.400523357467085,"Electrical,HVAC",497597,TECH-156,True
MNT-106593,VH-6346,2024-08-22,Preventive,187.38095747557423,2.353225976703754,"Engine,Brakes",82225,TECH-134,False
MNT-106594,VH-7657,2024-10-06,Preventive,425.31041658907657,1.042114139035417,Oil Change,80930,TECH-108,False
MNT-106595,VH-3540,2023-05-08,Preventive,642.4837353318976,2.423966281217606,"Tires,Transmission",453854,TECH-164,True
MNT-106596,VH-6636,2024-12-03,Corrective,1553.1508904759814,8.495987997778592,"Oil Change,Engine,Transmission",332423,TECH-156,False
MNT-106597,VH-6718,2023-05-13,Preventive,650.9809582459211,1.0,"Oil Change,Brakes",239821,TECH-126,False
MNT-106598,VH-4753,2024-07-22,Emergency,3426.980969412704,42.23747666351384,Oil Change,123831,TECH-153,False
MNT-106599,VH-8296,2023-12-10,Preventive,425.12346157637893,6.164516426570639,"Oil Change,Transmission,Brakes",387549,TECH-189,True
MNT-106600,VH-9887,2023-12-25,Preventive,779.8217502288836,1.0,"Brakes,Electrical",422047,TECH-178,False
MNT-106601,VH-4984,2023-02-11,Preventive,397.84432995756345,1.0,"Tires,Engine,Transmission",110420,TECH-158,True
MNT-106602,VH-3179,2024-03-22,Preventive,795.6685605488325,3.5591282150378785,"Oil Change,HVAC",287930,TECH-117,False
MNT-106603,VH-3278,2024-03-13,Preventive,642.2589519891694,4.182105036495029,"Transmission,Engine,Suspension",60954,TECH-114,False
MNT-106604,VH-1835,2023-02-09,Preventive,556.111853044463,1.053903658953432,Engine,366379,TECH-147,True
MNT-106605,VH-8563,2024-09-24,Scheduled,398.75641198298786,1.0,HVAC,407684,TECH-138,False
MNT-106606,VH-5714,2023-12-19,Corrective,1236.8284207711731,1.669585975356349,Oil Change,52857,TECH-111,False
MNT-106607,VH-8857,2023-10-27,Preventive,337.4664889752863,13.062475851480242,Electrical,332539,TECH-102,False
MNT-106608,VH-8664,2023-03-23,Preventive,318.70841313160975,6.066150588058135,"HVAC,Tires",423720,TECH-106,False
MNT-106609,VH-9393,2024-07-31,Scheduled,304.98321336911016,2.2543927722526163,Tires,169327,TECH-180,False
MNT-106610,VH-5684,2023-10-23,Corrective,1834.497541232201,4.096497637820754,Suspension,265731,TECH-189,True
MNT-106611,VH-3278,2024-05-26,Corrective,619.9032378598712,9.11490152705425,"HVAC,Suspension,Brakes",188665,TECH-101,False
MNT-106612,VH-3132,2024-06-28,Corrective,1258.0021670311887,32.887579814073646,Oil Change,108352,TECH-116,False
MNT-106613,VH-2393,2024-11-04,Preventive,774.4983880751124,5.87910444833815,Oil Change,56933,TECH-160,False
MNT-106614,VH-8296,2024-06-12,Corrective,1116.4472199318077,11.918095966327483,"Transmission,Suspension",466742,TECH-173,False
MNT-106615,VH-2216,2023-06-03,Preventive,567.3591474975966,1.0,"Suspension,Electrical,HVAC",249919,TECH-186,True
MNT-106616,VH-9887,2023-07-31,Corrective,1777.5791759219896,10.03073972072318,"Oil Change,Suspension",373097,TECH-151,False
MNT-106617,VH-2410,2023-01-08,Preventive,577.0051972888592,4.332385589753138,"Suspension,HVAC",153375,TECH-186,False
MNT-106618,VH-3817,2024-12-26,Emergency,2666.7857183935544,36.08840922508692,"Suspension,HVAC,Oil Change",192052,TECH-109,True
MNT-106619,VH-6835,2024-09-27,Corrective,724.5188984502715,15.383020788554415,"Transmission,Electrical",324359,TECH-183,False
MNT-106620,VH-2393,2023-05-13,Preventive,584.0087304246027,6.575807769338749,Suspension,308887,TECH-114,False
MNT-106621,VH-4716,2024-10-20,Corrective,1128.2531413826168,57.041409705855095,"Engine,Transmission",406709,TECH-142,False
MNT-106622,VH-7922,2024-05-21,Preventive,289.42617989220275,7.8325377365593285,"Engine,HVAC",51184,TECH-104,False
MNT-106623,VH-3967,2024-12-29,Scheduled,98.02096542103524,1.562481280953909,"Engine,Oil Change",142602,TECH-156,True
MNT-106624,VH-1999,2024-08-14,Corrective,1220.8300168035894,12.583917771937312,"Brakes,Tires",334318,TECH-178,False
MNT-106625,VH-7863,2024-02-15,Emergency,2416.2473363867766,27.419562016615497,"Suspension,Brakes,Engine",121825,TECH-177,True
MNT-106626,VH-2147,2023-10-10,Preventive,610.2403406078926,4.002284555245794,Tires,265723,TECH-181,False
MNT-106627,VH-7925,2024-10-28,Scheduled,448.0893290011675,2.6647021536622244,"Engine,HVAC,Transmission",321307,TECH-187,True
MNT-106628,VH-3490,2024-11-07,Emergency,2648.5114480494162,1.0,"Brakes,Suspension",90911,TECH-165,True
MNT-106629,VH-2489,2024-05-29,Corrective,1367.6341725220245,18.926519066095505,"Suspension,Electrical,Engine",173380,TECH-154,True
MNT-106630,VH-5226,2024-07-14,Scheduled,345.02080491077413,1.2280767963815697,"Suspension,Engine,Tires",72301,TECH-112,False
MNT-106631,VH-3039,2024-03-10,Preventive,618.842835944932,4.356933126273986,HVAC,59657,TECH-115,False
MNT-106632,VH-3927,2023-10-09,Scheduled,507.69286803585317,1.408568621228276,HVAC,441587,TECH-139,True
MNT-106633,VH-9105,2024-03-30,Preventive,711.4122980680967,2.3328879799498923,"Tires,Transmission",227126,TECH-109,False
MNT-106634,VH-7657,2023-07-13,Corrective,1099.0599164022287,7.101929186776182,"HVAC,Oil Change,Tires",85341,TECH-118,True
MNT-106635,VH-8468,2023-07-31,Preventive,294.1902212097077,5.999207564343802,"HVAC,Electrical",167130,TECH-129,False
MNT-106636,VH-2290,2023-08-30,Corrective,1455.735841225152,14.783343569773212,Oil Change,97223,TECH-113,False
MNT-106637,VH-7166,2023-03-15,Corrective,1494.5872856166357,4.780885448365957,"HVAC,Tires,Oil Change",264357,TECH-117,False
MNT-106638,VH-2216,2024-09-17,Preventive,668.4112166224825,1.0,"Tires,Electrical,Brakes",49031,TECH-173,True
MNT-106639,VH-7807,2024-09-23,Emergency,2607.9882595750023,7.253163322874153,"Transmission,Tires",299105,TECH-166,True
MNT-106640,VH-2489,2024-02-06,Corrective,405.475823875901,32.67461621237413,"Brakes,Electrical,Engine",251004,TECH-150,True
MNT-106641,VH-3618,2023-05-19,Preventive,896.0308423543763,1.0,Transmission,409399,TECH-119,True
MNT-106642,VH-5056,2023-06-06,Corrective,1146.250125603056,12.163775339320416,Brakes,394077,TECH-191,True
MNT-106643,VH-3919,2023-02-01,Preventive,571.2921835821086,1.2653490524459106,"Suspension,Engine",421480,TECH-104,False
MNT-106644,VH-8097,2024-06-07,Scheduled,261.6168060461774,1.0,"Tires,Brakes,Engine",148135,TECH-118,False
MNT-106645,VH-3776,2023-10-04,Corrective,1689.3032731752578,1.156154864470858,"Brakes,Transmission,Electrical",127554,TECH-107,True
MNT-106646,VH-1072,2023-05-30,Preventive,826.0428072652339,3.1519168686589634,"Suspension,Tires",106227,TECH-147,False
MNT-106647,VH-9035,2023-08-18,Corrective,1213.9259507287295,6.649139021023223,"Oil Change,Suspension,Transmission",395549,TECH-184,True
MNT-106648,VH-1215,2023-11-12,Scheduled,239.92115454670312,6.584575619703714,"Electrical,Oil Change,Transmission",425410,TECH-166,True
MNT-106649,VH-5226,2024-05-14,Preventive,746.2479227351947,2.9068323463098387,Engine,215828,TECH-101,True
MNT-106650,VH-4247,2023-01-31,Corrective,1496.0544440721903,11.992877864380137,"HVAC,Transmission,Tires",339951,TECH-105,True
MNT-106651,VH-3278,2024-05-07,Scheduled,369.0355094856713,1.6702133670451447,"Engine,HVAC",414758,TECH-145,False
MNT-106652,VH-7863,2023-11-21,Corrective,1424.5647205229138,1.0,"Brakes,Transmission,Suspension",156797,TECH-145,True
MNT-106653,VH-9008,2024-05-24,Preventive,613.8038521766118,1.0,"Brakes,HVAC,Suspension",355494,TECH-110,True
MNT-106654,VH-8445,2024-12-15,Corrective,815.9667304096823,19.149548681413954,Brakes,145912,TECH-161,False
MNT-106655,VH-9394,2023-04-05,Preventive,630.4452999717396,6.0927597236071325,"Suspension,Electrical",492154,TECH-138,False
MNT-106656,VH-7657,2023-07-26,Emergency,2589.891400129312,15.07138355521026,Brakes,363492,TECH-109,False
MNT-106657,VH-5670,2023-06-14,Preventive,489.918670247423,1.597143438799713,"Oil Change,Electrical",417547,TECH-163,False
MNT-106658,VH-2915,2023-03-06,Preventive,597.9270148050962,2.233791730803125,"Transmission,Tires",179730,TECH-134,False
MNT-106659,VH-5226,2023-05-22,Corrective,1501.4697113395919,20.360827449957586,Tires,341012,TECH-190,False
MNT-106660,VH-1169,2024-05-01,Preventive,601.3194737994147,2.937161930032217,"Engine,Tires,HVAC",163648,TECH-170,True
MNT-106661,VH-4743,2024-11-13,Preventive,690.8384302743663,5.711377417325407,Transmission,125773,TECH-191,False
MNT-106662,VH-7311,2023-04-06,Preventive,316.71774000682416,2.985732712859364,"Oil Change,Tires,Suspension",430902,TECH-125,False
MNT-106663,VH-1093,2023-11-15,Corrective,1276.197227941777,5.043848605644666,"Transmission,HVAC,Oil Change",262841,TECH-101,True
MNT-106664,VH-6908,2024-09-10,Corrective,688.7721423015264,3.3562481436455167,"Suspension,HVAC,Engine",452827,TECH-155,True
MNT-106665,VH-9824,2023-12-23,Corrective,1489.2043992148383,14.236862471969793,HVAC,65559,TECH-173,False
MNT-106666,VH-3814,2023-11-03,Scheduled,364.0691080894101,3.091164948454815,"Suspension,Tires,Electrical",303131,TECH-175,False
MNT-106667,VH-1620,2024-07-13,Preventive,650.0268121139306,7.717233906073363,Suspension,469977,TECH-174,True
MNT-106668,VH-3039,2023-07-14,Emergency,2842.0550435991763,10.842070281358021,"HVAC,Transmission",440026,TECH-107,False
MNT-106669,VH-5262,2024-10-13,Corrective,1207.9456330224903,40.3830554427919,"Engine,Tires",128335,TECH-120,False
MNT-106670,VH-7136,2024-11-20,Preventive,628.3036974933846,1.0,"Transmission,Brakes,Suspension",95536,TECH-185,True
MNT-106671,VH-4984,2024-04-03,Preventive,602.9975341692249,1.8370322998267488,Engine,71926,TECH-154,False
MNT-106672,VH-5056,2023-07-25,Corrective,2597.6639645601485,1.0,Transmission,208000,TECH-140,True
MNT-106673,VH-1823,2024-11-12,Corrective,1125.1688610901417,3.228088149916167,"Brakes,Electrical",105408,TECH-182,False
MNT-106674,VH-7171,2024-03-19,Preventive,483.0250608438096,2.2623295158328203,"Brakes,Suspension,Electrical",229505,TECH-193,True
MNT-106675,VH-7832,2024-01-15,Corrective,1516.8713118392025,12.609079514225641,"HVAC,Brakes",431109,TECH-125,False
MNT-106676,VH-8866,2023-07-08,Preventive,345.61858424599814,5.090177399261201,"HVAC,Suspension,Brakes",346186,TECH-182,True
MNT-106677,VH-4740,2024-10-10,Corrective,1739.0111170765672,34.306650456287926,Engine,350047,TECH-132,True
MNT-106678,VH-5714,2024-02-27,Preventive,375.76681896458706,1.0,"Suspension,Brakes,Tires",241567,TECH-112,True
MNT-106679,VH-2393,2024-06-05,Preventive,491.33353846702374,2.5089865902914994,Tires,288883,TECH-113,False
MNT-106680,VH-6596,2023-07-15,Corrective,1201.9574378075145,20.983570788598215,"HVAC,Oil Change",289033,TECH-190,False
MNT-106681,VH-1072,2023-06-29,Preventive,697.5133982280477,2.9059685841989658,HVAC,40382,TECH-132,False
MNT-106682,VH-9274,2024-08-22,Corrective,1016.5399480369942,8.047951768741246,"Brakes,Electrical",488056,TECH-141,False
MNT-106683,VH-5478,2024-04-30,Preventive,306.02068456096833,2.356170376225165,"Brakes,Engine",45043,TECH-131,True
MNT-106684,VH-2559,2024-10-21,Preventive,226.5321098719034,4.822460220083344,"Oil Change,Electrical,Tires",309045,TECH-176,False
MNT-106685,VH-1468,2024-11-27,Corrective,838.5924949040995,15.564097260078533,"Transmission,Engine",439292,TECH-140,True
MNT-106686,VH-1366,2023-08-07,Preventive,564.3058060995432,10.778423000488225,"Brakes,Engine",88635,TECH-116,False
MNT-106687,VH-3618,2024-11-25,Preventive,549.9986421207127,1.0,Transmission,199819,TECH-198,True
MNT-106688,VH-1092,2023-12-20,Corrective,946.7805846183513,6.949639279018141,"HVAC,Tires",137556,TECH-138,True
MNT-106689,VH-7918,2023-07-27,Corrective,1498.0550464561175,12.963025916033574,"Suspension,Transmission",405733,TECH-157,False
MNT-106690,VH-8639,2024-06-22,Preventive,374.5700996203994,1.73982672839893,"HVAC,Electrical,Oil Change",204319,TECH-119,True
MNT-106691,VH-6463,2024-06-09,Corrective,2200.796573366758,7.8640664384006485,Brakes,453438,TECH-170,False
MNT-106692,VH-3092,2024-01-01,Corrective,835.4224528791665,1.498893286558521,"HVAC,Transmission,Engine",437938,TECH-105,False
MNT-106693,VH-1215,2023-11-24,Preventive,464.36936390927946,2.5293728799322936,"Oil Change,Tires",453341,TECH-172,False
MNT-106694,VH-1420,2024-10-02,Preventive,332.3582702684847,1.5888786868341305,"Tires,Oil Change",252193,TECH-172,True
MNT-106695,VH-1008,2023-11-21,Preventive,525.9071231044301,4.503404298625211,"Suspension,Oil Change,Engine",174188,TECH-148,False
MNT-106696,VH-1093,2023-09-29,Corrective,357.7662503447476,1.0,"Engine,Suspension,Tires",393984,TECH-120,False
MNT-106697,VH-9772,2024-02-18,Scheduled,468.4541147762573,2.0542417443363084,"Brakes,Transmission",308858,TECH-172,False
MNT-106698,VH-2290,2024-06-26,Preventive,542.8932858544509,9.040727780873134,Tires,283780,TECH-106,True
MNT-106699,VH-8441,2024-11-25,Corrective,844.3528339556103,16.73814248696394,Brakes,104488,TECH-104,False
MNT-106700,VH-4976,2023-08-12,Emergency,1348.1360666087146,12.226244149339102,"Transmission,Electrical",158315,TECH-136,False
MNT-106701,VH-9394,2024-06-05,Corrective,375.5041342229847,29.422303236171516,HVAC,298061,TECH-146,False
MNT-106702,VH-6908,2024-07-14,Preventive,450.835493732302,1.0,"Electrical,Engine,Oil Change",239238,TECH-106,True
MNT-106703,VH-9862,2024-03-11,Corrective,2167.532730349045,7.153996395148244,"Oil Change,Transmission",151470,TECH-193,False
MNT-106704,VH-6473,2023-05-11,Preventive,403.49152825005405,3.095672915762148,Electrical,131801,TECH-141,True
MNT-106705,VH-3233,2023-06-16,Preventive,543.3274247834681,1.9579038528932833,"Suspension,Brakes,Tires",457889,TECH-193,True
MNT-106706,VH-4740,2024-11-07,Preventive,652.390904063815,6.419091947406406,"Oil Change,Transmission,HVAC",267271,TECH-193,True
MNT-106707,VH-6709,2023-11-14,Corrective,1191.172687326617,1.0,"Brakes,Suspension",495391,TECH-172,False
MNT-106708,VH-5226,2024-11-29,Corrective,1246.4118255073051,9.265972712587606,"Transmission,Electrical,Suspension",12026,TECH-194,True
MNT-106709,VH-6835,2024-04-07,Corrective,2094.656885541589,2.1741157083488125,"Brakes,HVAC,Tires",290704,TECH-138,False
MNT-106710,VH-1999,2024-04-10,Preventive,787.5298187110161,2.7981805666171713,"Oil Change,Engine,HVAC",429099,TECH-180,False
MNT-106711,VH-7863,2023-03-01,Corrective,712.4633321810522,3.130440322194008,Engine,437057,TECH-198,True
MNT-106712,VH-3450,2023-05-05,Scheduled,215.10419654929356,3.0981824335403214,"Tires,Transmission,Engine",45342,TECH-148,True
MNT-106713,VH-3588,2023-11-10,Scheduled,340.8184884473034,1.724336371351393,"Oil Change,Suspension,Engine",58716,TECH-101,False
MNT-106714,VH-2084,2023-05-16,Corrective,1063.8639372875723,12.933645723736905,Tires,101643,TECH-140,True
MNT-106715,VH-5282,2023-08-03,Corrective,1366.0402276935497,7.686628450998882,Tires,405975,TECH-135,True
MNT-106716,VH-7925,2023-04-14,Corrective,1251.0565275824686,24.754303494614607,"Brakes,Transmission",38460,TECH-122,False
MNT-106717,VH-1092,2023-08-23,Preventive,445.5289600249793,1.2603142537962673,"Electrical,Oil Change",479713,TECH-109,True
MNT-106718,VH-6709,2024-06-21,Preventive,528.5268553233097,2.7016631650359653,Oil Change,133903,TECH-109,False
MNT-106719,VH-1835,2024-12-18,Preventive,401.80609484326345,1.0,"Suspension,Brakes",469720,TECH-155,True
MNT-106720,VH-8840,2023-06-30,Preventive,733.9247938139882,12.047897343108882,"Brakes,Transmission,Tires",46951,TECH-178,True
MNT-106721,VH-6718,2024-08-16,Preventive,636.9259204870255,6.251278922739042,"Transmission,Engine,Suspension",65130,TECH-159,False
MNT-106722,VH-7741,2023-11-07,Corrective,1069.9029076910979,18.027498201140787,"Suspension,Engine",423518,TECH-111,True
MNT-106723,VH-1420,2023-06-29,Corrective,786.689254155568,10.796643089410988,Transmission,496293,TECH-183,False
MNT-106724,VH-9772,2024-12-30,Emergency,1936.7290339504548,10.889587723631575,Oil Change,447929,TECH-172,False
MNT-106725,VH-9393,2024-05-28,Corrective,738.2301473679588,17.940013033036987,"HVAC,Tires",257451,TECH-135,False
MNT-106726,VH-8441,2023-03-06,Emergency,1698.3405017166992,60.59974778921578,"Electrical,Oil Change",399610,TECH-153,False
MNT-106727,VH-3540,2024-02-04,Scheduled,433.570395603749,1.2253903233856904,"HVAC,Tires",361706,TECH-164,False
MNT-106728,VH-3776,2024-09-21,Corrective,1436.8571054150007,1.0,"Engine,Transmission,Electrical",12671,TECH-195,True
MNT-106729,VH-1008,2024-06-06,Preventive,672.8175723615984,3.917071233032646,Transmission,215723,TECH-129,True
MNT-106730,VH-2910,2024-03-20,Preventive,702.0277317928393,1.0292264598084406,"Suspension,Electrical",264158,TECH-101,False
MNT-106731,VH-9522,2024-12-09,Preventive,334.8291338665879,3.4575776459294003,"Suspension,Electrical,Oil Change",226620,TECH-109,False
MNT-106732,VH-5672,2023-07-05,Preventive,482.97774155873145,4.936210797311647,Brakes,278557,TECH-183,False
MNT-106733,VH-1475,2023-06-22,Corrective,379.4431178308795,22.960736532899936,"Engine,Transmission",416786,TECH-199,False
MNT-106734,VH-4753,2024-01-19,Scheduled,305.43822361406103,1.0554220840754065,"Brakes,Electrical",289769,TECH-131,False
MNT-106735,VH-5844,2023-05-15,Corrective,844.5893312103237,42.11798542922013,Brakes,440998,TECH-114,False
MNT-106736,VH-1420,2023-07-25,Preventive,422.8095083550802,1.5752044247970705,"Tires,Brakes",447703,TECH-129,False
MNT-106737,VH-2147,2024-02-14,Preventive,527.565416699607,1.6253054608363062,Oil Change,64704,TECH-131,False
MNT-106738,VH-2915,2024-07-26,Preventive,326.4746995745047,1.0,"Brakes,Tires,Transmission",434943,TECH-160,True
MNT-106739,VH-4740,2023-09-09,Preventive,532.3585952988661,1.0,"Transmission,Brakes,Electrical",239853,TECH-119,False
MNT-106740,VH-9737,2023-10-08,Preventive,444.5890261827717,2.505723257505615,"Transmission,Suspension",300110,TECH-144,False
MNT-106741,VH-1844,2023-07-06,Corrective,1142.6991466766015,7.545510740607183,"Transmission,Suspension",68917,TECH-120,False
MNT-106742,VH-9646,2023-10-15,Corrective,1018.7307472741684,7.681604088194696,"Oil Change,HVAC",57342,TECH-157,False
MNT-106743,VH-5547,2023-04-30,Preventive,344.9776598146675,1.505395436119737,"Brakes,HVAC,Oil Change",161196,TECH-129,False
MNT-106744,VH-9029,2023-08-11,Preventive,97.67633244356807,1.0,"Brakes,Suspension",110978,TECH-158,False
MNT-106745,VH-9029,2023-03-02,Corrective,1628.3987547419906,1.0,Brakes,350336,TECH-136,False
MNT-106746,VH-3450,2024-12-24,Corrective,622.5262505579416,21.05088012105917,Suspension,362146,TECH-171,False
MNT-106747,VH-6775,2023-11-05,Scheduled,362.4939066109441,1.0,"Oil Change,Tires",317994,TECH-106,False
MNT-106748,VH-2393,2024-03-29,Corrective,952.6220419586359,3.764041484161268,"Electrical,Transmission",236750,TECH-167,True
MNT-106749,VH-2915,2024-08-29,Preventive,490.87345858203616,3.743628485441343,Oil Change,315356,TECH-136,False
MNT-106750,VH-7693,2023-06-15,Corrective,1048.0365412389829,3.71669086435996,HVAC,93733,TECH-150,False
MNT-106751,VH-1468,2024-02-22,Preventive,239.4598015225232,8.544801040883875,"Brakes,Electrical",357226,TECH-110,False
MNT-106752,VH-3671,2023-11-06,Scheduled,443.9284125564835,2.2441829043294064,Suspension,171709,TECH-113,False
MNT-106753,VH-1620,2023-03-30,Preventive,556.7445521697597,1.0,"Oil Change,HVAC",266766,TECH-183,False
MNT-106754,VH-2910,2024-11-03,Corrective,1768.4709921659173,15.965006853578931,Engine,63496,TECH-103,False
MNT-106755,VH-2549,2024-06-03,Preventive,766.4410162523802,8.679032825112362,"Brakes,Oil Change",211543,TECH-162,False
MNT-106756,VH-3540,2023-05-08,Scheduled,313.55266970259567,1.0,"Transmission,Brakes",363458,TECH-193,False
MNT-106757,VH-2506,2023-05-10,Preventive,598.4761114869008,1.705027444859172,Electrical,259444,TECH-170,True
MNT-106758,VH-5912,2024-12-03,Preventive,518.7503859952454,5.5855119137284674,Suspension,227073,TECH-185,False
MNT-106759,VH-2410,2024-01-13,Corrective,1440.4388260125947,7.655716481469483,"Brakes,HVAC,Transmission",316319,TECH-166,False
MNT-106760,VH-3776,2023-05-26,Corrective,816.3353231765548,22.70293790691516,Suspension,431571,TECH-115,True
MNT-106761,VH-2391,2024-11-23,Corrective,1294.1610175517408,5.861202521023725,Suspension,82236,TECH-121,False
MNT-106762,VH-9394,2024-04-20,Scheduled,390.74882054137,3.1973299385859484,Electrical,161469,TECH-198,False
MNT-106763,VH-2559,2023-08-21,Corrective,1204.648229038445,3.0726932963960376,Transmission,186598,TECH-100,False
MNT-106764,VH-6835,2024-09-21,Preventive,778.8119782494216,5.120205891128329,"Transmission,Engine",422724,TECH-124,False
MNT-106765,VH-1835,2024-06-28,Corrective,1514.477367006684,28.86984834702444,HVAC,412095,TECH-179,False
MNT-106766,VH-5684,2023-10-03,Preventive,482.9325794546978,6.8965830049602905,"Engine,Brakes,HVAC",287961,TECH-185,False
MNT-106767,VH-1335,2023-11-19,Emergency,167.4122904509045,17.92728851078037,"Suspension,HVAC",463075,TECH-120,False
MNT-106768,VH-1835,2023-01-18,Corrective,1339.030991432106,1.8813130494087282,"Tires,Brakes,HVAC",448033,TECH-170,True
MNT-106769,VH-9737,2024-01-11,Preventive,387.9877125180974,2.156794115859839,Engine,368149,TECH-165,False
MNT-106770,VH-3814,2023-11-15,Preventive,580.3902275157409,1.0,Engine,347025,TECH-104,False
MNT-106771,VH-4976,2023-12-11,Corrective,1068.2738605224974,4.466612494390917,Tires,329427,TECH-124,True
MNT-106772,VH-9723,2024-03-28,Corrective,1975.2983809832535,1.6335818163041782,"Brakes,Suspension,Transmission",103158,TECH-123,True
